p_val	avg_log2FC	pct.1	pct.2	p_val_adj
HIST1H1D	0.000332373060408012	-0.256079979828757	0.077	0.208	1
RPE	0.000332734101785313	-0.217791312707571	0.147	0.3	1
CKMT1A	0.000332912883893981	-0.167250867143987	0.07	0.206	1
FBXL4	0.000335078823733184	-0.171080487524783	0.056	0.181	1
ATF2	0.000336311324270871	-0.207466081917502	0.112	0.258	1
RUFY2	0.000337835435380645	-0.195446977273752	0.105	0.253	1
TOB2	0.000338224002180991	-0.211639945788971	0.189	0.353	1
SOX6	0.000339081081377671	0.177191618106523	0.217	0.097	1
VAMP8	0.000339202308261563	0.270170108669192	0.951	0.961	1
UIMC1	0.000340288439334664	-0.19235438221837	0.105	0.253	1
WRN	0.000341391815317039	-0.188275051782056	0.056	0.181	1
SPATA2	0.000342503520088564	-0.147078665834944	0.021	0.125	1
RSRP1	0.000345103954207194	-0.223355572060593	0.566	0.778	1
SLF2	0.000348016758458586	-0.183969126298235	0.084	0.222	1
DLD	0.000348939416024357	-0.187392399542294	0.126	0.281	1
TM2D1	0.000349449086479452	-0.259583475994118	0.385	0.553	1
SLC9A4	0.000351575349249018	-0.203441280368555	0.091	0.231	1
ARHGEF7	0.000352346107955748	-0.182140500619422	0.112	0.258	1
KDELR2	0.000353918366666743	0.248343712880579	0.881	0.883	1
SIMC1	0.000355063765277912	-0.170518580977898	0.049	0.169	1
HLA-E	0.000356809079549594	0.284429830071266	0.867	0.869	1
GNPDA1	0.000358108308743442	-0.187604732317847	0.098	0.239	1
SMARCC2	0.000358787662463375	-0.198532957147494	0.252	0.439	1
SNAPC2	0.000358939700850733	-0.204071140688925	0.161	0.322	1
SLC11A2	0.000359153852111529	-0.207751487176873	0.112	0.258	1
DMTF1	0.000360995827219621	-0.192394588308832	0.07	0.2	1
RPS6KA1	0.000362424327026768	-0.212823614697888	0.168	0.328	1
SMC3	0.000363344068884448	-0.181579823866297	0.322	0.517	1
INSIG1	0.000363876980395701	0.297711857466539	0.273	0.144	1
SREK1IP1	0.000368322641773954	-0.17210396030325	0.322	0.514	1
NARS	0.000370332919265589	-0.275593979069477	0.357	0.519	1
C15orf40	0.00037638493425075	-0.232908138543477	0.301	0.467	1
PNP	0.000377983135799501	-0.221096680150085	0.231	0.403	1
SPATA7	0.000379194175571293	-0.15205183231909	0.035	0.147	1
OGFOD3	0.000381099029479866	-0.174370906473504	0.175	0.347	1
ZBTB6	0.000382139926184769	-0.140771237583846	0.021	0.125	1
MRPS31	0.000382216974983153	-0.231685962806643	0.238	0.4	1
ZC3H6	0.000385735406612691	-0.192734198733014	0.105	0.253	1
SLC44A2	0.000385894960390741	-0.221893063385774	0.175	0.333	1
SINHCAF	0.000387455920405209	-0.235563688092462	0.49	0.65	1
EIF4EBP2	0.00038778087558175	-0.205415057917815	0.217	0.397	1
YWHAG	0.000388966825741219	-0.216168075552144	0.168	0.328	1
WDR59	0.000389698437386267	-0.192734198733014	0.126	0.275	1
C12orf76	0.000390063217858601	-0.232433363765785	0.147	0.294	1
BET1	0.000391710839316276	-0.224068049254632	0.161	0.314	1
ACAT2	0.000392678381066295	0.393884198477192	0.413	0.275	1
RANBP3	0.000398776949190425	-0.174809127012759	0.091	0.231	1
ATAD1	0.00039943076280757	-0.183760692046428	0.217	0.397	1
RSPH3	0.000401289159883112	-0.207751487176873	0.119	0.264	1
PDPR	0.000401309423729208	-0.178814722532989	0.056	0.181	1
TLE1	0.000401532928653725	-0.195265243313584	0.147	0.303	1
NUDT3	0.000402281177735047	-0.184858020250418	0.098	0.239	1
METTL4	0.000403870774081068	-0.186309701524583	0.07	0.2	1
RIF1	0.000405983595464064	-0.243132955213524	0.273	0.45	1
NOP16	0.000406110874106123	-0.208858187937563	0.14	0.292	1
FEM1B	0.000407446871497269	-0.238422645479702	0.147	0.294	1
TGOLN2	0.000410248372920844	-0.255790274756695	0.706	0.825	1
RAB6A	0.000410287891910253	0.337436189643393	0.503	0.381	1
KRCC1	0.000411399013059478	-0.157514731928003	0.175	0.344	1
ZNF664	0.000411875502341517	-0.185741403702122	0.21	0.386	1
BDP1	0.000411954142181953	-0.223233397775819	0.427	0.622	1
UQCC2	0.000411958369141369	-0.249374001689138	0.517	0.697	1
KCNS3	0.000412735370670584	-0.197127506436353	0.091	0.228	1
MBD3	0.000415770945547449	-0.222986000872033	0.126	0.269	1
MRPL55	0.000417906741053777	-0.175501988492154	0.287	0.492	1
RRNAD1	0.000419250374253278	-0.204649491083877	0.161	0.319	1
TCIRG1	0.000421424782298646	0.270102311964607	0.524	0.358	1
ZNF883	0.00042346925811912	-0.220156894198386	0.133	0.278	1
HDDC3	0.000424583561441207	-0.222923507313691	0.266	0.447	1
KLHL5	0.000425807623190463	0.197332232856503	0.217	0.1	1
ARFIP1	0.000427349458681596	-0.204306894434181	0.329	0.519	1
AP1M2	0.000429988836528282	-0.195384439830435	0.455	0.647	1
KIAA0100	0.000431033998486115	-0.247410483126925	0.196	0.347	1
FAM208A	0.000432091684758849	-0.231079826612659	0.21	0.367	1
PAN2	0.000432685186808574	-0.176528680731998	0.07	0.2	1
CABIN1	0.000433428070099057	-0.17590451815123	0.147	0.306	1
GALE	0.000435339166473482	0.305766107127486	0.776	0.664	1
RNF145	0.000435958196716828	-0.208801292601322	0.322	0.5	1
PPP1R26	0.000436275755822324	-0.203120226643146	0.098	0.233	1
PSME1	0.000436365584109315	0.297355416441653	0.846	0.844	1
ZCCHC14	0.000436425570552881	-0.174447338623182	0.042	0.158	1
TPRA1	0.000438280242268033	-0.18844048897516	0.098	0.239	1
EPB41	0.000440071438216368	-0.224716888951149	0.238	0.414	1
DNAL4	0.000449282597319402	-0.191185640222429	0.105	0.244	1
SUN2	0.000450312022551293	-0.186115436028917	0.224	0.403	1
RPL23	0.000451275994669897	0.197090149620615	1	0.983	1
ZNF451	0.000452233000883074	-0.212566472723963	0.217	0.383	1
VCPKMT	0.000452384387288042	-0.166526143052949	0.042	0.156	1
KDM4B	0.000452710881033319	-0.201755417814698	0.168	0.325	1
UBE2O	0.000453710356397052	-0.171634786094227	0.056	0.178	1
NRBP2	0.000455363337961899	-0.154846422795569	0.028	0.133	1
DUS4L	0.000455366385788003	-0.161832853111676	0.028	0.133	1
ATP5PB	0.000459311796114638	0.346076589437072	0.706	0.628	1
SLC37A4	0.000460205344002461	-0.211589109972941	0.147	0.294	1
RGS14	0.000463233317895927	-0.159656153685905	0.042	0.156	1
GAS2L1	0.000463234644399266	-0.163095237652676	0.042	0.156	1
ZC3H13	0.000464909762661942	-0.242206269575696	0.371	0.556	1
RTN4	0.000465972110309144	0.301959276451834	0.776	0.794	1
PUDP	0.000466751221378334	-0.180277547440227	0.091	0.225	1
MED14	0.000467033981970435	-0.179308829289172	0.07	0.197	1
DMXL2	0.000467033981970435	-0.179308829289172	0.07	0.197	1
ERCC6	0.000470714870274594	-0.144604580125079	0.049	0.169	1
DDX39A	0.000473088132588484	-0.196162609170026	0.119	0.264	1
VPS54	0.000474443162146875	-0.174447338623181	0.049	0.167	1
TMX4	0.000476818610487239	-0.222431677810264	0.196	0.353	1
SMIM10L1	0.00047804764236138	-0.237952531937539	0.287	0.453	1
TMEM59	0.000480073140570868	-0.179301866727291	0.993	0.989	1
VANGL1	0.000480950043918668	-0.196024856357795	0.084	0.214	1
RDH10	0.000484555732334817	0.518477524196962	0.462	0.367	1
ISYNA1	0.000485354394924078	-0.204071140688924	0.098	0.236	1
FRYL	0.000486718346039698	-0.217668260483184	0.245	0.425	1
COA5	0.000487313440721534	-0.218680283546352	0.371	0.581	1
LRRC29	0.000489482333007015	-0.135567576888701	0.014	0.108	1
KDM3A	0.000490157033716222	-0.110452974772656	0.056	0.183	1
ADM2	0.000492116775681493	0.1704202310436	0.175	0.072	1
C1orf35	0.000492118942179027	-0.217103704841274	0.252	0.428	1
TMEM51	0.000492133221621672	-0.247882873530192	0.273	0.428	1
SORBS2	0.000493775146809587	-0.309970719754701	0.182	0.344	1
EGLN1	0.000493907543554059	-0.200412690365717	0.182	0.344	1
BCS1L	0.000493910582850762	-0.164924564504675	0.063	0.186	1
STAM2	0.000495680740951002	-0.19783918697741	0.112	0.253	1
OSTF1	0.000496364004207521	-0.255279857259459	0.35	0.511	1
SAT1	0.00050066741922222	-0.370946017238226	1	1	1
DUSP12	0.000502964041690543	-0.177744975540293	0.126	0.275	1
SLC39A10	0.000503129235485668	-0.267055926381594	0.175	0.319	1
LSR	0.00050555081177452	-0.249369487617492	0.755	0.894	1
SLC25A10	0.00050679971157825	-0.16626910797654	0.098	0.239	1
KDELR3	0.000508126374801307	-0.228733194923194	0.35	0.533	1
GTPBP3	0.000508489667811467	-0.183056723729495	0.07	0.197	1
C17orf75	0.000510001427588342	-0.167250867143987	0.084	0.217	1
MXI1	0.000510236517828348	-0.171713359547955	0.294	0.492	1
RPRD2	0.000512154674583124	-0.208586621811418	0.14	0.286	1
FAAH	0.000513799073688248	-0.163649849625013	0.084	0.222	1
LRRC23	0.000514216856246983	-0.175501988492153	0.063	0.186	1
PTPRA	0.000515510680272128	-0.232321270603778	0.35	0.522	1
PMS1	0.000518742015071807	-0.193187656327613	0.091	0.222	1
AL365181.3	0.000518753477542202	-0.152753293431217	0.035	0.144	1
MARCH7	0.000522579156735867	-0.230569493749611	0.189	0.342	1
EIF4E	0.000522602246388436	0.261015238197142	0.476	0.331	1
LPP	0.000524617965159812	-0.256270811104056	0.566	0.725	1
ETV4	0.000525181054390418	-0.179796394565909	0.07	0.197	1
EIF4E3	0.000525985258831347	-0.164323121349474	0.056	0.175	1
C16orf72	0.000526983460394184	-0.231919125642041	0.231	0.392	1
PCSK7	0.000527727442154317	0.273800688462756	0.462	0.322	1
ACTR6	0.000527846950986027	-0.206718018481223	0.161	0.314	1
COMMD10	0.000527927333400263	-0.183056723729495	0.077	0.206	1
PBDC1	0.000529153721796616	-0.218918905096238	0.301	0.481	1
AMOTL2	0.000534164577019595	0.228359128477128	0.224	0.111	1
MZT2B	0.000534460541936547	-0.205322122810134	0.979	0.975	1
ARMCX1	0.000534769502989405	-0.142336677485878	0.035	0.144	1
PRPF39	0.000535468895369541	-0.155464235255608	0.056	0.178	1
SPTBN2	0.000536440091485208	0.105705903727609	0.112	0.033	1
TPST2	0.000542985751026467	-0.147078665834944	0.021	0.119	1
TXNL1	0.000544300524397166	-0.216222191159753	0.469	0.683	1
MSRB1	0.00054473437987828	-0.202562834183648	0.14	0.286	1
PPP2R5A	0.000551671005675761	-0.227070419521178	0.343	0.503	1
MIS18BP1	0.000552894053448962	-0.209259363740553	0.266	0.433	1
HSD17B8	0.000553465748412799	-0.189204830736556	0.196	0.361	1
AC064807.1	0.000553570856200577	-0.136405164320492	0.021	0.119	1
MARVELD2	0.00055649222275899	-0.185866545311334	0.182	0.342	1
HADH	0.000557928965907405	-0.21951798227683	0.273	0.439	1
USF2	0.000559914933693483	-0.235613609199783	0.28	0.45	1
BAZ2A	0.000562010396237954	-0.226150474327314	0.301	0.472	1
INTS10	0.000564498597091545	-0.198237776575439	0.238	0.408	1
CDC42BPB	0.000565829033479292	-0.258007558244704	0.273	0.433	1
INTS2	0.000566815526871035	-0.165924006900648	0.035	0.142	1
TMEM168	0.000568522044153107	-0.163095237652676	0.042	0.153	1
UTRN	0.000568812882759418	-0.236465654386854	0.287	0.461	1
NBEA	0.000569609132827528	0.143536670138175	0.196	0.086	1
RXRA	0.000569826371439821	-0.167405009463797	0.231	0.417	1
SDHAF4	0.00057011343534755	-0.180277547440227	0.084	0.214	1
RABL2B	0.00057011343534755	-0.180277547440227	0.084	0.214	1
ANKRD26	0.000570506905310808	-0.233943961119532	0.182	0.342	1
FAM120AOS	0.000571897566986842	-0.18403338745238	0.273	0.458	1
EIF3K	0.000572932463856948	-0.233544261705461	0.944	0.969	1
TCIM	0.000574261416603145	-0.288458636524587	0.315	0.503	1
DNAJC2	0.000574393074533288	-0.185593901439997	0.133	0.283	1
FAM135A	0.000577404466167831	-0.174978229168598	0.063	0.183	1
MTF2	0.00057779036208197	-0.160951602677525	0.182	0.347	1
DELE1	0.000579038961263002	-0.179131711282606	0.14	0.289	1
FGFR2	0.000579218532871186	-0.199869404710308	0.133	0.278	1
RAB7B	0.000579475048517555	-0.150712689830821	0.042	0.156	1
MRPL50	0.000579566756151786	-0.236373996182693	0.413	0.606	1
ZDHHC4	0.000584056787813701	-0.237213425311554	0.252	0.408	1
ZBTB10	0.000584282326456762	-0.118461075858757	0.063	0.192	1
COX7A2L	0.000584738658929611	0.341191882291403	0.888	0.872	1
THAP9-AS1	0.000587806788076914	-0.198188268329492	0.119	0.258	1
WDR44	0.000588986547931438	-0.152753293431217	0.042	0.153	1
WBP4	0.000590360130972325	-0.202056806007198	0.175	0.331	1
MPLKIP	0.000590711438606114	-0.209541479904974	0.42	0.614	1
IPO9	0.000590909653847594	-0.179451705747906	0.105	0.244	1
TAMM41	0.000590957367622033	-0.161557713406276	0.056	0.175	1
WASHC2C	0.000591352909180398	-0.173778910141485	0.091	0.222	1
N4BP1	0.000591946569822839	-0.228234078834185	0.294	0.464	1
C12orf29	0.000596429548408557	-0.178502525210594	0.105	0.242	1
MMP24OS	0.000596821554972209	-0.261392980986071	0.392	0.578	1
CTCF	0.000600157159523647	-0.208068319294297	0.182	0.339	1
CAPN13	0.000605608236657081	0.201783036424584	0.189	0.083	1
KDM5A	0.00060691319543419	-0.202435299372294	0.35	0.533	1
FRY	0.000608791147693928	-0.232923088828617	0.168	0.314	1
SPRED2	0.000610704487449757	-0.1609325321487	0.049	0.164	1
BCAS4	0.000610704487449757	-0.1609325321487	0.049	0.164	1
PRPF18	0.0006108807057387	-0.199489334405514	0.175	0.331	1
TMEM14A	0.000611383129148534	-0.209696643441071	0.315	0.486	1
FBXO9	0.000612573050041305	-0.181508986036833	0.28	0.475	1
MCRS1	0.000614104443688291	-0.195609561940728	0.168	0.319	1
CCDC28B	0.000614392094222148	-0.16941602453074	0.077	0.203	1
UBR3	0.000614392094222148	-0.16941602453074	0.077	0.203	1
SNX9	0.00061511961225503	-0.285179563558019	0.28	0.436	1
CDK5RAP3	0.000615433809508487	-0.199235169398345	0.42	0.608	1
FNBP1L	0.000618795083963052	-0.196149518573195	0.406	0.597	1
C5orf24	0.000619355624714588	-0.234568704055991	0.238	0.397	1
TAF1A-AS1	0.000621134781232137	-0.131965340208505	0.014	0.106	1
MYO1F	0.000621134781232137	-0.131965340208505	0.014	0.106	1
WRB	0.000623282931286391	-0.179917278980147	0.112	0.253	1
ZNF287	0.0006238345307026	-0.128354086656126	0.014	0.106	1
KCTD1	0.0006238345307026	-0.131965340208505	0.014	0.106	1
ENTR1	0.000624053229900208	-0.187392399542294	0.203	0.364	1
PDZD11	0.000624161071668489	-0.201581588663227	0.308	0.483	1
MZF1	0.000624202880040988	-0.195099825089371	0.175	0.336	1
SLC16A5	0.000625734486061643	0.35036028886614	0.371	0.25	1
SGSM3	0.000626805834061712	-0.163828363433089	0.168	0.336	1
ZNF397	0.000631158016580955	-0.178502525210594	0.091	0.225	1
ZSCAN18	0.000635477647169951	-0.15687597301923	0.042	0.153	1
TMED4	0.00063888491191384	-0.293440348441654	0.601	0.733	1
DLGAP4	0.000639270301271627	-0.167303916179344	0.21	0.383	1
BBS2	0.00064398134144145	-0.173253548699137	0.07	0.194	1
EPB41L4B	0.000644361631615403	-0.176528680731998	0.077	0.203	1
MYO9A	0.000645269168064219	-0.202871892871832	0.133	0.278	1
BLOC1S2	0.00064541735814216	-0.213179733111896	0.266	0.436	1
DKC1	0.00064697769803747	-0.163828363433089	0.182	0.347	1
EPHX1	0.000648824371681144	-0.260105175603252	0.322	0.486	1
AGO2	0.00065059913407541	-0.244760234364902	0.203	0.353	1
CFAP44	0.000651271120266119	-0.188275051782056	0.056	0.172	1
SUMF1	0.000651693632381925	-0.239253758058359	0.21	0.358	1
GCNT3	0.000654735937945811	-0.210420278941825	0.147	0.294	1
PKD1	0.000655704917190828	-0.149424549343274	0.056	0.175	1
MLH3	0.000656473275886259	-0.176567625650703	0.126	0.272	1
ARRDC1-AS1	0.000656862335219564	-0.173253548699137	0.077	0.203	1
MICALL2	0.000660373176211487	-0.206438155232841	0.266	0.431	1
DFFA	0.000664263261758907	-0.194087052116302	0.189	0.344	1
SHISA5	0.000666661778203283	-0.21476141893938	0.308	0.483	1
PRR34-AS1	0.000667505838138489	-0.166680894775651	0.07	0.194	1
MAPKAP1	0.000668843212584885	-0.213452376983233	0.231	0.397	1
LINC00982	0.000671939908810784	-0.1903167063877	0.042	0.15	1
BANF1	0.000674585889324302	0.279049628736434	0.783	0.697	1
CYHR1	0.000676938923943392	-0.229062114263651	0.392	0.572	1
RALGAPA1	0.000680311244575295	-0.214107849525581	0.126	0.264	1
SYTL4	0.000680885664933152	-0.161899018125372	0.084	0.214	1
RAPGEF5	0.000685026745973398	-0.183910348346008	0.105	0.247	1
PRKACA	0.000688385234131937	-0.164560380112106	0.084	0.214	1
RCAN3	0.000688424812139252	-0.183856380515051	0.161	0.314	1
ABCD4	0.000688655957840177	-0.233275331822312	0.189	0.336	1
TPPP3	0.000688998823681176	-0.0999014111654819	0.014	0.106	1
CUL4A	0.000691489133322457	-0.190120717331295	0.154	0.308	1
SLC9A3R1	0.000693732711340313	0.396590840974362	0.462	0.353	1
PARN	0.000694907414919985	-0.193109285192472	0.133	0.275	1
TNFRSF12A	0.000696000997007068	0.437915204300351	0.497	0.361	1
ATP6V0A1	0.000698077085611606	-0.18433907556474	0.105	0.244	1
SHOC2	0.000701392603308825	-0.221271881442533	0.224	0.386	1
LAMTOR2	0.000704837709345544	-0.252980741169871	0.699	0.833	1
PPTC7	0.000706592243439297	-0.179308829289172	0.077	0.2	1
ICOSLG	0.000713110580413528	-0.165924006900648	0.035	0.139	1
CLDN10	0.000714394355973114	0.18759185021611	0.252	0.128	1
DKK3	0.000715965269401378	0.142639304281732	0.119	0.039	1
THAP6	0.000718232849952343	-0.180277547440227	0.084	0.211	1
ALDH7A1	0.000718481823369696	-0.194997557063462	0.357	0.539	1
EIF5	0.000718724079994949	-0.236521558233482	0.748	0.889	1
SMIM8	0.000719203464351506	-0.171553141826025	0.112	0.253	1
CEP250	0.000719444435316109	-0.151340479294033	0.028	0.128	1
CAMLG	0.000720209857442344	-0.195145552348991	0.434	0.622	1
PARP4	0.000720388659286997	-0.236995036997172	0.469	0.639	1
ATP10B	0.000721979993532134	0.121084977052667	0.105	0.031	1
UTP3	0.000722780065326575	-0.177031887936572	0.21	0.372	1
GAK	0.000724253309382544	-0.218710839085125	0.357	0.531	1
ZDHHC2	0.000726451059445976	-0.175444140698851	0.168	0.325	1
RCOR1	0.000727634090028803	-0.177879285929152	0.217	0.378	1
DNAJC21	0.000731539947774001	-0.182868827958857	0.497	0.672	1
GPR108	0.000731671838906048	-0.207481193023223	0.322	0.492	1
TMA16	0.000732266198255927	-0.183001211616944	0.196	0.353	1
SCAMP1-AS1	0.000738127200073418	-0.176305150431042	0.105	0.242	1
KLF5	0.000739121796233856	0.292661922508306	0.902	0.881	1
ZFX	0.000739133748648775	-0.190824265107301	0.147	0.292	1
NAA35	0.000739437497053364	-0.168974765912561	0.126	0.264	1
PEX11B	0.000740366621827136	-0.167705760744126	0.049	0.161	1
HNF4A	0.000742017545106042	-0.146781337337946	0.07	0.194	1
COX16	0.000745686197206093	-0.223454788866699	0.238	0.392	1
SERINC5	0.000746455778104872	-0.21951798227683	0.259	0.419	1
AKAP8L	0.000748053437030845	-0.193238657477981	0.245	0.417	1
CCT2	0.000764340824399361	-0.22989712805683	0.51	0.708	1
CDK12	0.000764389746798683	-0.187557666171822	0.294	0.481	1
EMP2	0.000765741818042329	-0.272045002796793	0.755	0.883	1
NEK9	0.000767129795744079	-0.154757205081747	0.077	0.203	1
ZNF330	0.00077188827184034	-0.18776308172339	0.21	0.372	1
ROR2	0.000772982592151379	-0.159454914480538	0.07	0.192	1
SND1	0.000773260489077809	-0.198014281951942	0.322	0.506	1
BTF3	0.00077691471101637	-0.176454116586884	1	1	1
SFTA2	0.000778777637987736	0.306446667444148	0.315	0.192	1
PHF10	0.00078103914412403	-0.194087052116302	0.182	0.339	1
CDK9	0.000786356326419092	-0.214506593355235	0.266	0.428	1
BAIAP2L2	0.000792212115725242	-0.15763286458239	0.147	0.3	1
AC108860.2	0.000794426517798596	-0.121104347576738	0.014	0.103	1
ACP5	0.000794715351454613	-0.168853612482788	0.063	0.181	1
MGME1	0.000795813444465032	-0.176528680731998	0.077	0.2	1
PRRG4	0.000799917106260897	0.343477398389115	0.434	0.308	1
TICAM1	0.000801214249507727	-0.154105491087065	0.077	0.203	1
SLC25A27	0.000803443540708791	-0.141559458501448	0.028	0.128	1
STT3A	0.000805532780102714	0.304384200987255	0.399	0.275	1
FBXO21	0.000806754927768001	-0.208586621811417	0.238	0.403	1
TNIP1	0.000807027797115356	-0.213515986473373	0.336	0.508	1
LINC01315	0.000807263252214143	-0.134336244671252	0.049	0.161	1
PPARA	0.000808989340774087	-0.194207031744704	0.133	0.275	1
NAPA	0.000809393965023438	-0.209063624639664	0.28	0.436	1
WASHC4	0.000810103235208607	-0.168588553879498	0.182	0.342	1
TBRG4	0.000814229568117354	-0.213529590451147	0.196	0.344	1
ZMIZ1	0.000816310718819891	-0.217356831439149	0.133	0.269	1
HNRNPH2	0.000817328188984506	-0.236384230639176	0.343	0.497	1
GCHFR	0.000817812407868368	-0.329549874969886	0.559	0.711	1
PITPNA-AS1	0.000818891238346693	-0.214211171005296	0.21	0.361	1
ATP1B1	0.000820973735297818	-0.271414889603077	0.979	0.989	1
SLC41A2	0.000821156541822834	-0.162174456845161	0.063	0.181	1
FCHO2	0.0008233865908289	-0.204649491083877	0.182	0.331	1
PRRC2A	0.000823815860334219	-0.182591413278473	0.266	0.442	1
AMPD2	0.000829841243266622	-0.167120004516033	0.049	0.158	1
MOGS	0.000832748331725998	-0.191237391456975	0.21	0.372	1
TNKS	0.000833060710536084	-0.180028140396492	0.14	0.289	1
CUEDC2	0.000838373578772526	-0.180101861252775	0.336	0.508	1
PLXNA3	0.000842829355887283	-0.195647566103919	0.077	0.197	1
MED10	0.000843521831296661	-0.213842347262913	0.531	0.711	1
PSMD11	0.000845330717015226	-0.227196715399638	0.343	0.506	1
MAPKAPK3	0.000847325751121192	-0.177031887936572	0.091	0.217	1
YTHDF3-AS1	0.000848237628339306	-0.155464235255608	0.063	0.181	1
OAZ1	0.000848808931506475	0.240663410685792	1	0.997	1
ALKBH4	0.000852608525952247	-0.177031887936572	0.084	0.208	1
ITGB1	0.00085401370447922	0.289729272499214	0.895	0.883	1
GATAD2B	0.000859112853369648	-0.185866545311334	0.077	0.197	1
PARD3	0.000859861789236642	-0.185593901439997	0.154	0.3	1
SHF	0.000863854890762562	-0.160298738660019	0.049	0.158	1
VASN	0.000864717095236544	0.140967152727118	0.14	0.053	1
BAZ1B	0.000865328866759601	-0.190244985821908	0.238	0.406	1
TUBGCP4	0.00087095559363909	-0.154757205081747	0.077	0.203	1
CFAP20	0.000871659589344698	-0.19686065483797	0.154	0.294	1
SMAGP	0.000872486380811983	0.226187095528688	0.455	0.311	1
TATDN3	0.000876169037477745	-0.172721169254412	0.07	0.189	1
CYFIP1	0.00087694983238643	-0.237238004624124	0.406	0.553	1
PUM2	0.000877558913966314	-0.187570851523583	0.259	0.422	1
C21orf2	0.00087993960172565	-0.171909130522553	0.203	0.372	1
RBBP5	0.000883457133754132	-0.135144250876013	0.049	0.161	1
TBC1D9B	0.000887026733631229	-0.203227705972771	0.203	0.358	1
SNAPC3	0.000888660253776372	0.165704535124117	0.189	0.086	1
B4GAT1	0.000888852500130669	-0.161557713406276	0.056	0.169	1
UTP23	0.000890819271625961	-0.174125320458631	0.245	0.406	1
NDEL1	0.000892407241937089	-0.13606298939072	0.112	0.253	1
STAT6	0.000894878401459585	-0.194191409962265	0.259	0.436	1
YTHDC2	0.000894915695409094	-0.221144654047866	0.161	0.3	1
BAG6	0.000897255969734731	-0.221055973773634	0.308	0.467	1
UBAP2L	0.000904813954528084	-0.161482386684375	0.168	0.331	1
ST3GAL4	0.000906220604249737	0.259102879634189	0.231	0.122	1
APPL2	0.000906229847232469	-0.187796572409733	0.119	0.258	1
ADSS	0.000909072912075888	-0.227171554820266	0.259	0.411	1
ATP5MC1	0.000912001903968621	-0.255831918067995	0.692	0.797	1
PMM2	0.000913629577901082	-0.22211977746511	0.259	0.422	1
MCPH1	0.000916113139136829	-0.180752413614692	0.091	0.217	1
RC3H2	0.000916588930103236	-0.182591413278473	0.168	0.325	1
THG1L	0.000916713201904931	-0.156564409463135	0.126	0.269	1
CBY1	0.000917906415787145	-0.199142589542321	0.231	0.386	1
MSH3	0.000918965345341776	-0.207177051556746	0.112	0.242	1
ZC3H8	0.000919091116437221	-0.149269391647763	0.133	0.275	1
PPIB	0.000924302076585105	-0.216489085072435	0.993	0.989	1
SNAPC4	0.000925967416670852	-0.14581724622084	0.042	0.147	1
DUS1L	0.000936699140443298	-0.209479102533284	0.308	0.481	1
TRIM27	0.000939510552034125	-0.167778418632986	0.21	0.369	1
ULK2	0.000945036694555047	-0.130123993384337	0.028	0.125	1
MUC20	0.000945283817464208	0.119866817410664	0.112	0.036	1
SEC16A	0.000945564602755216	-0.180392741213265	0.287	0.467	1
TTC21B	0.000947874824096177	-0.157533955686835	0.049	0.158	1
AK9	0.000949466319901503	-0.163073768816733	0.091	0.222	1
SLC27A2	0.000951198851260587	0.200384876768072	0.175	0.078	1
B4GALT1	0.000952365704953363	-0.239484898685648	0.224	0.369	1
C6orf89	0.000952520279907605	-0.19771672230768	0.322	0.489	1
HMGN2	0.000953372344811527	-0.191780584733134	0.622	0.747	1
IP6K2	0.00096498874504107	-0.181279275815682	0.371	0.572	1
AKR1A1	0.000965167298151563	0.224412835454623	0.839	0.731	1
NDUFB1	0.000965734059406178	0.241216295628103	0.909	0.881	1
EIF5AL1	0.00096658079946038	-0.146065537253359	0.063	0.181	1
ASPH	0.000968183403308273	-0.252374184490392	0.972	0.975	1
GADD45G	0.00096849001574445	-0.260716389949476	0.189	0.347	1
FBXO7	0.000974321201531632	-0.230727934322743	0.301	0.453	1
SLC22A18AS	0.000982269338030056	0.11087803418341	0.112	0.036	1
SLC4A11	0.000982269338030056	0.119866817410664	0.112	0.036	1
CASZ1	0.000984240433840213	-0.168172353365509	0.189	0.347	1
SOD3	0.000985193018740168	-0.195446977273752	0.112	0.244	1
ZNF638	0.000986302658137249	-0.194997557063462	0.343	0.525	1
PTCH1	0.000989721160887452	-0.14856284623921	0.028	0.125	1
VIL1	0.00099027176171704	-0.132550730778878	0.049	0.161	1
LINC00467	0.000990782416478685	-0.213759431372152	0.189	0.336	1
CKAP2	0.000990901239712879	-0.157758060490039	0.126	0.264	1
CCDC30	0.000993308794794405	-0.128354086656126	0.014	0.1	1
AC074032.1	0.000993308794794405	-0.128354086656126	0.014	0.1	1
RGS11	0.000993308794794405	-0.128354086656126	0.014	0.1	1
GCA	0.00099529146551924	-0.209831505002724	0.21	0.364	1
TSPAN8	0.000995716773488875	-0.296525082042391	0.993	1	1
VPS4A	0.000996332592510191	-0.187017478791512	0.21	0.369	1
ZBTB26	0.000997745165143118	-0.124733770977429	0.014	0.1	1
KAT2A	0.000998043946467597	-0.167813357907194	0.084	0.208	1
KDM1A	0.00099867683004979	-0.154546782098528	0.21	0.378	1
BDH1	0.00100126731796322	-0.149012821303696	0.098	0.231	1
KLHL36	0.00100360519278136	-0.171003439003261	0.175	0.322	1
GTF3C3	0.00100517276885988	-0.181683772455274	0.105	0.233	1
MAVS	0.00100601348109796	-0.20327282191495	0.238	0.4	1
IFT74	0.00100689856374485	-0.157533955686835	0.056	0.167	1
