p_val	avg_log2FC	pct.1	pct.2	p_val_adj
RPL26	1.4461135424473e-09	0.198937602244271	1	1	2.7302623681405e-05
RPS6KA1	1.44830256366544e-09	-0.210173502477451	0.232	0.393	2.73439524020035e-05
CDC16	1.4683401672365e-09	-0.20866263113895	0.241	0.404	2.77222623574251e-05
MAP1LC3B	1.49681372613261e-09	0.343419850845034	0.707	0.575	2.82598431493837e-05
STXBP1	1.4968896032637e-09	-0.131014479082181	0.063	0.16	2.82612757096187e-05
COL4A3BP	1.50462395286829e-09	-0.207640771782649	0.236	0.4	2.84073002301534e-05
TMEM254	1.50718567828809e-09	-0.14944927142522	0.093	0.207	2.8455665606079e-05
APPL2	1.51105282466191e-09	-0.259962673008298	0.252	0.407	2.85286773296168e-05
RAP1GAP	1.52011871295527e-09	-0.19713382839605	0.149	0.287	2.86998413005956e-05
CCDC85C	1.55129409964291e-09	-0.157297927902511	0.126	0.258	2.92884326012582e-05
CPT2	1.55460655054764e-09	-0.19489647180465	0.163	0.305	2.93509716743395e-05
ARL4A	1.55541631126832e-09	0.380438754758528	0.519	0.356	2.93662599567459e-05
CXCL8	1.5599243090363e-09	0.605669171351748	0.207	0.055	2.94513709546053e-05
BIRC2	1.56751305512774e-09	0.30628659297765	0.449	0.273	2.95946464808117e-05
USP48	1.57035850655053e-09	-0.251934802040586	0.301	0.465	2.96483686036741e-05
GDF15	1.57161496411214e-09	0.662357509504947	0.87	0.8	2.96720905224373e-05
SH3RF2	1.57248683795914e-09	-0.222794185646973	0.184	0.331	2.96885515006686e-05
UBE2E1	1.58554045240362e-09	0.282222616189289	0.351	0.175	2.99350037413804e-05
RALGPS1	1.58620065032039e-09	-0.182544980355126	0.165	0.309	2.9947468278049e-05
SNHG19	1.58701934270793e-09	-0.147758611805583	0.074	0.178	2.99629251903258e-05
AGAP1	1.61292222982908e-09	-0.205319442765455	0.185	0.335	3.0451971699173e-05
NUPR1	1.64510780476366e-09	0.711486023429157	0.677	0.596	3.1059635353938e-05
MTX2	1.66819971151434e-09	0.318264419775237	0.463	0.295	3.14956105533907e-05
EAF2	1.66885965580957e-09	0.244457219572311	0.236	0.08	3.15080703016846e-05
UTP14C	1.67258846147447e-09	-0.196046668535151	0.106	0.225	3.1578470152638e-05
SORD	1.70089381233402e-09	0.35149868048945	0.491	0.324	3.21128751768663e-05
CIZ1	1.70552972249153e-09	-0.16896810720872	0.16	0.305	3.22004011606401e-05
TNPO1	1.72655113913747e-09	-0.249816512496156	0.325	0.498	3.25972855069155e-05
PRPF3	1.74528545051898e-09	-0.167574044232483	0.105	0.225	3.29509893057984e-05
C4BPA	1.75499648413757e-09	0.240747378856549	0.136	0.011	3.31343336205172e-05
ODAM	1.76177296007718e-09	0.260124327468716	0.13	0.007	3.32622734862571e-05
ZCCHC14	1.7670717764681e-09	-0.152373280456617	0.114	0.24	3.33623151397177e-05
ABCD4	1.7716549436316e-09	-0.207547182110829	0.175	0.32	3.34488453357646e-05
NOL10	1.77492288126644e-09	-0.16951800890388	0.141	0.276	3.35105439983104e-05
POLDIP2	1.77716277828849e-09	-0.245146926777973	0.336	0.505	3.35528332540868e-05
FAM234A	1.78618637979309e-09	-0.226956592298479	0.26	0.425	3.37231988504935e-05
ZFHX3	1.79063521004175e-09	-0.252312978398786	0.205	0.356	3.38071927655882e-05
B4GALT7	1.80601185123957e-09	-0.16785962076088	0.163	0.309	3.4097503751403e-05
LGALS4	1.81223088759123e-09	-0.143211699080172	0.848	0.964	3.42149191577224e-05
SLC25A36	1.8483930161431e-09	-0.325323931518783	0.399	0.56	3.48976601447817e-05
TPRA1	1.85964288298029e-09	-0.198223636730433	0.158	0.298	3.51100576306678e-05
PES1	1.85990325772129e-09	-0.16447309605502	0.158	0.302	3.5114973505778e-05
COMTD1	1.88133944424145e-09	-0.275221808466622	0.609	0.742	3.55196887072785e-05
KIF13A	1.8938425940204e-09	-0.177961045086532	0.151	0.291	3.57557481751051e-05
DDX39B	1.9148927923639e-09	-0.199290034660327	0.122	0.247	3.61531759198304e-05
KRT4	1.9365052625899e-09	0.322043010700084	0.148	0.018	3.65612193576973e-05
ANKS6	1.95266056309945e-09	-0.161791073550443	0.137	0.273	3.68662314313176e-05
SF3A1	1.96104259538993e-09	-0.234060714075457	0.231	0.385	3.70244842009618e-05
CYB5B	1.96416952611498e-09	0.670503644864224	0.616	0.542	3.70835206530507e-05
PEX1	1.96487024481606e-09	-0.190966754911295	0.152	0.291	3.70967502221272e-05
MICAL1	1.9710892492573e-09	-0.118129926610077	0.047	0.131	3.72141650259779e-05
SMARCA1	1.97577544902687e-09	0.219771721177312	0.183	0.04	3.73026404776274e-05
DAPK2	1.99842760475722e-09	-0.125639634352056	0.041	0.12	3.77303131778162e-05
HSD17B2	2.00227001677089e-09	-0.206191945850375	0.167	0.309	3.78028579166344e-05
FAM215B	2.01677891774178e-09	-0.135157971015721	0.053	0.142	3.80767859669647e-05
DDX51	2.03513560824206e-09	-0.156589586306328	0.103	0.222	3.84233602836101e-05
EIF4ENIF1	2.04194050367286e-09	-0.134986154226756	0.077	0.182	3.85518367093436e-05
THUMPD2	2.06083734720059e-09	-0.231951802324722	0.173	0.313	3.89086091151472e-05
PURA	2.06581589883352e-09	-0.253730736792382	0.365	0.545	3.90026041699768e-05
CCDC50	2.07226046296345e-09	-0.259771490858591	0.223	0.375	3.912427754075e-05
DDX3X	2.09698407026963e-09	-0.325114361615313	0.572	0.727	3.95910592466905e-05
BRI3	2.12161775735787e-09	-0.280343943650387	0.95	0.967	4.00561432589166e-05
ARFGAP2	2.14406030008608e-09	-0.229562103414346	0.326	0.498	4.04798584656251e-05
SURF4	2.14863117122721e-09	-0.279437353812575	0.483	0.662	4.05661565127698e-05
SRBD1	2.15151332353046e-09	-0.186826071459231	0.104	0.222	4.06205715482551e-05
GPS1	2.17296919971222e-09	-0.208257798320851	0.239	0.404	4.10256584905668e-05
UBE2W	2.18062924614356e-09	0.25414234806177	0.311	0.142	4.11702801671903e-05
HSD17B4	2.1904254820461e-09	-0.24117456596029	0.371	0.549	4.13552331010303e-05
CCL28	2.20266352496785e-09	-0.253976166622383	0.19	0.335	4.1586287351393e-05
BRAP	2.20900956279955e-09	-0.152089136023016	0.096	0.211	4.17061005456554e-05
ABAT	2.21321141228422e-09	-0.128565376894014	0.051	0.138	4.17854314639262e-05
TMEM97	2.27047043509578e-09	-0.268692650506715	0.392	0.567	4.28664818146083e-05
EMC10	2.28142597389055e-09	-0.265389440760452	0.452	0.629	4.30733223870536e-05
MMS19	2.28949908589554e-09	-0.155022603569653	0.089	0.2	4.32257427417078e-05
COPG1	2.28961821169577e-09	-0.27827911119071	0.407	0.582	4.32279918368161e-05
DNAJC5	2.32821057571754e-09	-0.247340937453027	0.315	0.48	4.39566156695472e-05
LSM14B	2.34404641077435e-09	-0.165626287661657	0.121	0.247	4.42555962354198e-05
PLA2G10	2.36900293936079e-09	-0.28193769569753	0.439	0.625	4.47267754951317e-05
SLC12A7	2.37114422817846e-09	-0.267210572494971	0.293	0.455	4.47672030280094e-05
TBPL1	2.3789153164071e-09	0.223532748416915	0.246	0.087	4.4913921173766e-05
GSKIP	2.38861886883629e-09	0.359331522667569	0.39	0.225	4.50971242436292e-05
UBE2O	2.44658226318345e-09	-0.147239336413678	0.084	0.193	4.61914731289036e-05
MBD4	2.45830830457449e-09	-0.285491521647098	0.34	0.498	4.64128607903663e-05
EBNA1BP2	2.49672133535108e-09	-0.257884977416448	0.434	0.607	4.71380988114284e-05
HEATR6	2.50105703392769e-09	-0.130620541843098	0.057	0.149	4.72199568005549e-05
MYC	2.50108219508013e-09	0.322424898239665	0.349	0.178	4.72204318431128e-05
TMEM141	2.51695593111443e-09	0.391475412329443	0.877	0.8	4.75201279794404e-05
KMT2A	2.58132663755688e-09	-0.285888013173025	0.377	0.542	4.8735446917074e-05
PIGO	2.59405623192279e-09	-0.128151582242995	0.07	0.171	4.89757816587023e-05
KDM7A	2.62801079521939e-09	-0.217980084917691	0.157	0.295	4.9616843813742e-05
ANKRD9	2.67181766389913e-09	-0.25227607619173	0.349	0.516	5.04439174944156e-05
TENT5C	2.67592602223709e-09	-0.209811611005645	0.152	0.287	5.05214832998363e-05
SELENOH	2.75476703796199e-09	0.266624791741606	0.962	0.905	5.20100016767223e-05
GABPB1-AS1	2.77202837770197e-09	-0.373482734335905	0.308	0.465	5.23358957710131e-05
BCL7C	2.77580500891296e-09	-0.253535273076316	0.371	0.535	5.24071985682767e-05
TAZ	2.83670726520048e-09	-0.189000391911228	0.165	0.305	5.3557033166985e-05
ARHGAP23	2.84536952029232e-09	0.188329308655079	0.115	0	5.37205765431189e-05
DDX27	2.88794604625103e-09	-0.234576294791962	0.346	0.524	5.45244213532195e-05
MTERF2	2.9114063031018e-09	-0.160832281037658	0.114	0.236	5.4967351002562e-05
MOSPD3	2.91981660434149e-09	-0.174324767322575	0.135	0.265	5.51261374899674e-05
PRR14	2.92956386313102e-09	-0.16314616476083	0.121	0.247	5.53101657359137e-05
PGAM5	2.9671899840651e-09	-0.145174730085309	0.113	0.236	5.60205468991491e-05
CEMIP2	3.02941877313898e-09	-0.303457138705314	0.374	0.535	5.71954264368639e-05
ZDHHC18	3.09239640758361e-09	-0.160326152968369	0.095	0.207	5.83844441751786e-05
SLC7A7	3.10812459213248e-09	-0.243276277965174	0.204	0.349	5.86813922994612e-05
MAP2K6	3.11006511879546e-09	0.37064862274174	0.407	0.244	5.87180294428582e-05
RGS5	3.1625451696508e-09	-0.101128408476448	0.156	0.309	5.97088528030071e-05
XAB2	3.20497966808379e-09	-0.173771336745156	0.159	0.302	6.05100161334219e-05
RPL31	3.22454102398323e-09	-0.249811318635492	0.982	0.989	6.08793345328034e-05
COG3	3.23728287138681e-09	-0.227366621268556	0.227	0.378	6.1119900611783e-05
FAM53B	3.24711980644493e-09	-0.142215006913105	0.076	0.178	6.13056219456802e-05
HGH1	3.27540761524715e-09	-0.148284410231216	0.074	0.175	6.18396957758662e-05
MSL3	3.28724568213743e-09	-0.178470535558554	0.156	0.295	6.20631984787547e-05
IRF6	3.28919747153984e-09	-0.18173641358144	0.175	0.32	6.21000482626722e-05
ZNF207	3.30697605012685e-09	-0.324929905877109	0.531	0.658	6.24357078263949e-05
ZNF789	3.31303239999444e-09	-0.144334534212681	0.069	0.167	6.2550051711895e-05
RNH1	3.34980842604304e-09	0.314837741435058	0.814	0.709	6.32443830836926e-05
BAMBI	3.36731127784237e-09	0.216845361064653	0.156	0.025	6.35748369256639e-05
OSBPL3	3.37879855973535e-09	-0.20211602357878	0.18	0.324	6.37917168078035e-05
SUMO3	3.38511453418824e-09	0.299095926203837	0.652	0.502	6.3910962405474e-05
GRIPAP1	3.42456540583079e-09	-0.255851930962571	0.182	0.316	6.46557948620853e-05
IK	3.42661721957231e-09	-0.257991040969306	0.507	0.676	6.46945331055252e-05
ZNF626	3.42801913111202e-09	0.175412604670653	0.12	0.004	6.47210011953949e-05
MICU1	3.52589447163877e-09	-0.276479392096246	0.367	0.52	6.656888762454e-05
ANAPC1	3.6472679568715e-09	-0.168394058330981	0.115	0.236	6.8860419025734e-05
LETMD1	3.72953748613515e-09	0.343641698377295	0.488	0.331	7.04136677382317e-05
ETV6	3.73506045195459e-09	-0.227251593691583	0.272	0.433	7.05179413329026e-05
TRERF1	3.75103821324367e-09	-0.158739902076417	0.095	0.207	7.08196014660404e-05
APIP	3.7987088735029e-09	0.310512884009141	0.434	0.269	7.17196235317347e-05
CAPN13	3.81089708396451e-09	-0.151835206435767	0.087	0.196	7.19497369452499e-05
SGK1	3.88172057208276e-09	0.234317644639688	0.183	0.044	7.32868844009225e-05
CDS2	3.92011192164092e-09	-0.153849607891543	0.119	0.244	7.40117130805806e-05
RAB27A	3.94874816742169e-09	-0.261437170787494	0.277	0.429	7.45523654009214e-05
IQCK	3.95328573943224e-09	-0.198146128528502	0.183	0.327	7.46380347604807e-05
AGAP3	3.95440424800603e-09	-0.186249504234295	0.126	0.251	7.46591522023538e-05
MRPS18B	3.9689549569668e-09	-0.258955092960415	0.551	0.713	7.49338695875332e-05
RPAP2	3.97060621860248e-09	-0.185538025721118	0.152	0.287	7.49650454072149e-05
NOXO1	4.04110229151238e-09	0.343502925466753	0.355	0.189	7.62960112637538e-05
ELMOD3	4.10622610362074e-09	-0.157068973176836	0.098	0.211	7.75255488363595e-05
TRAF5	4.11304634780932e-09	-0.214446857063203	0.198	0.345	7.765431504664e-05
TROAP	4.12830994402677e-09	-0.221745407661673	0.051	0.135	7.79424917432255e-05
SDC3	4.13691381820336e-09	-0.123650190008054	0.062	0.156	7.81049328876795e-05
RUFY2	4.16336670666858e-09	-0.175988433015897	0.124	0.251	7.86043634219029e-05
ZBTB24	4.17364680176161e-09	-0.165225015153052	0.105	0.222	7.87984516172592e-05
ELAC1	4.25733922746145e-09	-0.141769571026266	0.081	0.185	8.03785646144721e-05
EFNA1	4.2643521713086e-09	-0.249347535218256	0.43	0.6	8.05109689943064e-05
ZCCHC3	4.28445362458585e-09	-0.124479043032235	0.064	0.16	8.08904844321809e-05
GALNT5	4.29601408783073e-09	-0.285775051196048	0.347	0.502	8.11087459782441e-05
GNG5	4.33975498599354e-09	0.272737932701797	0.974	0.927	8.19345741355581e-05
GRN	4.34062833636681e-09	-0.277841246366674	0.809	0.873	8.19510629906054e-05
MRPL33	4.3479706242857e-09	0.265500951032433	0.863	0.745	8.2089685386514e-05
DNAAF5	4.4051693640189e-09	-0.163453328581596	0.115	0.236	8.31695975926768e-05
NEBL	4.48121619122902e-09	-0.252569346973269	0.27	0.425	8.46053616904038e-05
CHD7	4.4978347367953e-09	-0.237453378996384	0.162	0.295	8.49191198306952e-05
PRPSAP1	4.50846365199228e-09	-0.208312609415186	0.227	0.378	8.51197937496143e-05
FLII	4.53861993505717e-09	-0.279953489045498	0.385	0.542	8.56891443738794e-05
LINC01637	4.55578647796093e-09	-0.107218321182248	0.047	0.131	8.60132487039024e-05
GALNT7	4.61514400049608e-09	-0.227866276128872	0.334	0.505	8.7133918729366e-05
DLST	4.66814253141504e-09	-0.212149775952669	0.214	0.364	8.81345309931159e-05
SMS	4.68475380657455e-09	0.310374269958219	0.656	0.502	8.84481518681276e-05
SYMPK	4.71178074714285e-09	-0.185588739077047	0.177	0.32	8.8958420506057e-05
EPHA1	4.73664371677432e-09	-0.151297967897409	0.095	0.207	8.94278333726992e-05
PLA2G15	4.7403298166342e-09	-0.140639038753379	0.074	0.175	8.94974269380537e-05
CHD1L	4.78215404830487e-09	-0.190104072985753	0.166	0.305	9.0287068431996e-05
PHACTR4	4.79691936685846e-09	-0.245628051313227	0.317	0.48	9.05658376462877e-05
ABHD15	4.85295786008849e-09	-0.119077998617533	0.056	0.145	9.16238443984706e-05
IPO7	4.85558063779755e-09	0.30855491918075	0.53	0.356	9.16733624416178e-05
PFN1	4.9239866985187e-09	-0.331339350086141	0.988	0.996	9.2964868868033e-05
COG1	4.93323743332709e-09	-0.176296827235204	0.111	0.229	9.31395227412154e-05
FAM83F	4.94817925428722e-09	-0.147398066201591	0.114	0.236	9.34216243209427e-05
DNAJC11	5.0472606049769e-09	-0.1705321701638	0.141	0.273	9.52922802219639e-05
TRAF7	5.07934702382461e-09	-0.249887790134613	0.315	0.476	9.58980718098086e-05
DNAJC12	5.15959036136471e-09	0.283447890558327	0.214	0.069	9.74130660225657e-05
IL17RA	5.16079698614972e-09	-0.127746842433666	0.071	0.171	9.74358470985068e-05
POLR3H	5.25896872664226e-09	-0.17305235482558	0.136	0.265	9.92893295590059e-05
NECTIN2	5.26785196086384e-09	-0.238484904827459	0.434	0.611	9.94570450211093e-05
RARG	5.28517547510553e-09	-0.177123136862223	0.158	0.295	9.97841129699925e-05
HDAC10	5.29321912905084e-09	-0.150889867117683	0.112	0.233	9.99359771564798e-05
TM2D1	5.30005325844763e-09	0.310795894872709	0.536	0.385	0.000100065005519491
WDR11	5.30342993558797e-09	-0.236274082620603	0.246	0.396	0.000100128757183901
TAP1	5.38916942428529e-09	-0.169643711161458	0.21	0.367	0.000101747518730506
RPS11	5.48012125165891e-09	-0.173957770840709	1	0.996	0.00010346468923132
PCCA	5.48922269876665e-09	-0.148742435924176	0.107	0.225	0.000103636524552714
ALDH1B1	5.53573530371724e-09	-0.126518188305834	0.065	0.16	0.000104514682534181
SEPT8	5.54696281933715e-09	-0.195265778101532	0.164	0.302	0.000104726658029085
TOX3	5.56223100576106e-09	-0.272989616151602	0.345	0.505	0.000105014921388769
MICALL1	5.58157314366477e-09	-0.12937024629481	0.07	0.167	0.000105380100952391
USP5	5.62894436126403e-09	-0.203969846982392	0.175	0.316	0.000106274469540665
CLIC5	5.63058074939565e-09	0.216834936364953	0.142	0.018	0.00010630536454859
DDB1	5.65300539574321e-09	-0.254449651285049	0.409	0.578	0.000106728741871632
PMAIP1	5.66495707812818e-09	0.310960052014707	0.27	0.113	0.00010695438963506
HNRNPM	5.71355451535522e-09	-0.287092276655222	0.578	0.731	0.000107871909249907
TCIM	5.81599562241085e-09	0.398731484577475	0.263	0.105	0.000109805997351117
FOXK2	5.83327850108617e-09	-0.193635306983303	0.188	0.331	0.000110132298100507
MFN1	5.90511880133219e-09	-0.195088270252536	0.202	0.349	0.000111488642969152
DYNLL2	5.91620722183403e-09	-0.197696604356294	0.217	0.371	0.000111697992348227
CRTC1	5.91737455587992e-09	-0.131799359258139	0.072	0.171	0.000111720031615013
CEP104	5.93394346964931e-09	-0.157595360135477	0.128	0.255	0.000112032852706979
DHODH	5.95312192292367e-09	-0.114519716655228	0.058	0.149	0.000112394941904799
ZNF213-AS1	5.96810161198933e-09	-0.131041514611894	0.055	0.142	0.000112677758434358
HSPA8	5.98107200014311e-09	0.280536555953064	0.888	0.738	0.000112922639362702
TBL3	5.99829311936349e-09	-0.188393577593405	0.163	0.298	0.000113247774093583
SMARCA5	6.17989268469629e-09	0.295792569851492	0.426	0.255	0.000116676373887066
CYSTM1	6.2258728080436e-09	-0.254593070360638	1	1	0.000117544478615863
POLRMT	6.24156368632007e-09	-0.164337427224175	0.144	0.276	0.000117840722397723
EPC2	6.40622494046111e-09	-0.160826579192798	0.104	0.218	0.000120949526875906
PHKB	6.51041502239239e-09	-0.244159690208347	0.307	0.465	0.000122916635622768
GHDC	6.52941139505047e-09	-0.166393474619853	0.126	0.251	0.000123275287138553
PPP1R12A	6.57834360426007e-09	-0.23942356441975	0.277	0.433	0.00012419912724843
PAXIP1-AS1	6.58239445739704e-09	-0.203037415626488	0.206	0.353	0.000124275607355656
COQ9	6.64370833023976e-09	-0.213620924432344	0.328	0.498	0.000125433213274927
AOC1	6.69381998795497e-09	-0.257281230670409	0.32	0.487	0.00012637932137259
RINL	6.70265144705358e-09	-0.134622891286323	0.072	0.171	0.000126546059320372
APMAP	6.82522397451536e-09	-0.207811031420645	0.309	0.476	0.00012886022863885
ZMAT2	6.82755982558321e-09	-0.238855046649215	0.394	0.564	0.000128904329507011
SFXN3	6.82822787324821e-09	-0.18382883444181	0.117	0.236	0.000128916942246926
CITED2	6.82975620993257e-09	0.344578176913593	0.343	0.182	0.000128945797243527
NACC1	6.86160117050701e-09	-0.172671289853183	0.145	0.276	0.000129547030099172
CD151	6.91863908548499e-09	-0.228100217440113	0.952	0.971	0.000130623905933957
OPTN	6.93142083844986e-09	-0.270002501943294	0.467	0.629	0.000130865225429933
CEP63	6.99267624045439e-09	-0.189990836060857	0.144	0.273	0.000132021727419779
AP1M2	6.99883734722647e-09	-0.265235778845409	0.617	0.775	0.000132138049115636
GOLT1A	7.11177342935741e-09	0.306091775224063	0.35	0.193	0.000134270282346268
DAGLB	7.18708776970268e-09	-0.122389026629289	0.059	0.149	0.000135692217091987
HIF1A	7.22250324754583e-09	0.311809612373473	0.594	0.433	0.000136360861313665
ATP5MPL	7.29394533977903e-09	0.264403916579993	0.95	0.92	0.000137709688015028
WDR43	7.31563320746839e-09	-0.233731447628868	0.282	0.44	0.000138119154957003
CDS1	7.41903536626544e-09	0.254032580221495	0.305	0.142	0.000140071387715091
STIM1	7.43610256752744e-09	-0.157336719933836	0.113	0.233	0.000140393616474918
HES6	7.54528697725627e-09	-0.178238766540879	0.148	0.28	0.000142455018130598
CCDC117	7.56553754259402e-09	-0.172545701601448	0.13	0.255	0.000142837348804175
PRDX3	7.70430586296436e-09	0.295171840126973	0.799	0.702	0.000145457294692767
SNX1	7.87313599051985e-09	-0.205113564057879	0.238	0.396	0.000148644807501015
PXMP2	7.88301915141493e-09	-0.262373200855209	0.35	0.513	0.000148831401578714
FUS	7.90411944739452e-09	-0.330631332103288	0.688	0.804	0.000149229775166809
TMSB10	7.93950702192334e-09	0.226666300076126	1	1	0.000149897892573913
PET117	7.96482643441627e-09	-0.21263291007162	0.198	0.342	0.000150375923081779
POM121	8.00911180329780e-09	-0.190933357305499	0.184	0.327	0.000151212030846262
MARCH9	8.02426240130875e-09	-0.175087896163901	0.128	0.251	0.000151498074136709
SERINC5	8.09925431572186e-09	-0.220508422143702	0.315	0.48	0.000152913921480829
NDUFB4	8.12999806891316e-09	0.240015539728371	0.97	0.92	0.000153494363541081
ZDHHC2	8.16034458205684e-09	0.188030029648032	0.134	0.015	0.000154067305709233
CORO7	8.41661737694213e-09	-0.148778863002914	0.082	0.185	0.000158905736076667
XRN2	8.47709394135356e-09	-0.264868395962953	0.462	0.618	0.000160047533612755
PSMC2	8.52248561527109e-09	-0.246506653465338	0.353	0.516	0.000160904528416318
LINC00667	8.52581858892871e-09	-0.188339370412648	0.177	0.316	0.000160967454958974
NDUFC2	8.654658507823e-09	0.246700538018477	0.971	0.916	0.000163399952627698
CLRN3	8.80883448002374e-09	0.209317363540146	0.121	0.007	0.000166310794982848
MINDY1	8.84413412887778e-09	-0.142530721616166	0.08	0.182	0.000166977252353212
RHOT2	9.21946548244317e-09	-0.208737349653125	0.255	0.418	0.000174063508308527
RCOR1	9.22433505788822e-09	-0.205113564057879	0.251	0.411	0.00017415544589293
ESCO1	9.22595747075413e-09	-0.248905951695771	0.327	0.491	0.000174186077047838
MTDH	9.2755443824904e-09	-0.298615003188063	0.827	0.873	0.000175122277941419
AC103691.1	9.28772440837096e-09	-0.111272828257876	0.039	0.113	0.000175352236830044
CFI	9.32376001591488e-09	0.189162295271269	0.122	0.007	0.000176032589100473
ATP1B1	9.35277551625612e-09	0.384379595027371	0.97	0.975	0.000176580401746916
NFX1	9.53712763453541e-09	-0.156845277828035	0.09	0.196	0.000180060969740029
HPCAL1	9.54502519719322e-09	-0.187552026214899	0.329	0.513	0.000180210075723008
OPA3	9.55111968719278e-09	-0.133359150171715	0.082	0.185	0.0001803251396942
TRADD	9.61009823846059e-09	-0.248567147699636	0.339	0.502	0.000181438654742136
ARID2	9.65616992117521e-09	-0.227190545497768	0.2	0.342	0.000182308488111788
SRC	9.70328718107914e-09	-0.232766006878047	0.258	0.407	0.000183198061978774
STAT5B	9.74203495236181e-09	-0.138682249735164	0.071	0.167	0.000183929619900591
ATMIN	9.83044229311614e-09	-0.203194145962493	0.198	0.342	0.000185598750494033
HSPBP1	9.9016287822802e-09	-0.20550496260637	0.233	0.385	0.00018694275140945
CSPP1	9.91900971702035e-09	-0.136739078079718	0.106	0.222	0.000187270903457344
TMBIM4	9.92342771057989e-09	0.285789740266578	0.893	0.836	0.000187354315175748
EIF4EBP2	1.02795103667119e-08	-0.252543764190739	0.333	0.495	0.00019407715572352
SOX13	1.03018425754664e-08	-0.149151880855547	0.124	0.247	0.000194498787824806
DNAJC8	1.03275084375107e-08	-0.259788496590428	0.52	0.68	0.000194983359300202
ZNF703	1.04050101507975e-08	0.217290731673557	0.18	0.044	0.000196446591647057
POU2F1	1.05428032251727e-08	-0.198968245964229	0.106	0.218	0.00019904812489126
TRAPPC2B	1.06589257804319e-08	0.215844074784172	0.187	0.051	0.000201240518734555
PABPC1	1.07466711399523e-08	-0.343190990662281	0.984	0.953	0.000202897151122299
THOP1	1.09656431680819e-08	-0.163064933091058	0.114	0.233	0.000207031343013386
ST20	1.09676386736926e-08	-0.172419773522034	0.142	0.269	0.000207069018159316
SLC5A6	1.10060430546368e-08	-0.118696644301516	0.062	0.153	0.000207794092871543
TMED9	1.10122053848897e-08	-0.282728619351871	0.9	0.927	0.000207910437666718
TET3	1.10819692564041e-08	-0.130970526694985	0.075	0.175	0.00020922757956091
FCHO2	1.1337735421535e-08	-0.221525968734751	0.206	0.345	0.00021405644475858
SEMA3A	1.13382484381013e-08	0.182599382690438	0.126	0.011	0.000214066130511353
RBM14	1.13632646868855e-08	-0.142272690487647	0.099	0.211	0.000214538437288398
DAAM1	1.14477981027313e-08	-0.222335162643918	0.319	0.48	0.000216134428179567
CRNDE	1.16244846819015e-08	0.347711109731893	0.608	0.476	0.000219470270794301
DHX37	1.17146635893775e-08	-0.132230451346443	0.064	0.156	0.000221172848567447
AP1G2	1.17316471611887e-08	-0.229696114379181	0.251	0.4	0.000221493498403242
GALNT11	1.17879129273327e-08	-0.16450838253603	0.145	0.276	0.000222555796068041
SZT2	1.17891268447133e-08	-0.137377801909108	0.078	0.178	0.000222578714828187
SRP14	1.18295604341638e-08	0.19756017466292	0.999	1	0.000223342100997012
MARVELD2	1.1938083979886e-08	-0.202083820284931	0.233	0.385	0.000225391025540249
PILRB	1.19934447673341e-08	-0.183509063852281	0.122	0.244	0.000226436237207269
TBC1D16	1.20564126932074e-08	-0.138069672881466	0.123	0.247	0.000227625071647755
MIR194-2HG	1.22637464754741e-08	-0.203695113891578	0.15	0.28	0.000231539533456951
AP1M1	1.24127031129413e-08	-0.13888981682291	0.085	0.189	0.000234351834772331
AREL1	1.26740079128475e-08	-0.187045271296563	0.109	0.222	0.000239285269394561
MTMR3	1.26855423503798e-08	-0.165029989278378	0.13	0.255	0.00023950303957517
KIAA0355	1.27209399818714e-08	-0.125329486810148	0.078	0.178	0.000240171346857732
HNRNPR	1.27356634357929e-08	-0.306848503446436	0.545	0.676	0.000240449325667769
FNDC3A	1.2763841674522e-08	-0.197625050975454	0.237	0.393	0.000240981330814975
SIN3A	1.2852694345385e-08	-0.164793425877261	0.121	0.24	0.000242658869240868
WFDC3	1.28910605787845e-08	0.308828876923962	0.233	0.087	0.000243383223727451
SLC15A1	1.29574434061038e-08	0.218671127322876	0.138	0.018	0.000244636531507239
ABCC10	1.29837239431339e-08	-0.128555189754618	0.078	0.178	0.000245132708046367
DYM	1.30752674377164e-08	-0.124206556429879	0.096	0.207	0.000246861049224086
MBTD1	1.31047922311586e-08	-0.148471566622591	0.097	0.207	0.000247418477324274
TRIB3	1.31443820770293e-08	0.32048703096802	0.28	0.127	0.000248165933614314
B4GALT2	1.3209142714826e-08	-0.156426036238171	0.148	0.28	0.000249388614455915
RNF32	1.3236624905171e-08	-0.10215637371005	0.047	0.127	0.000249907478209629
TIMP1	1.3299533722241e-08	0.385455403639004	0.985	0.96	0.00025109519667591
SLC44A1	1.33498709419765e-08	-0.250978023219274	0.484	0.647	0.000252045563384517
ACACA	1.3354037163537e-08	-0.192632641687262	0.214	0.36	0.000252124221647579
PCDH7	1.33880564323301e-08	0.299055621267576	0.328	0.171	0.000252766505442393
RNPEP	1.34239483604024e-08	-0.258138255875761	0.444	0.607	0.000253444145044396
VARS2	1.36480276297811e-08	-0.134293332859191	0.058	0.145	0.000257674761650268
SAP30L	1.37480150411039e-08	-0.151461425170903	0.123	0.244	0.000259562523976042
ABHD17A	1.39969277829946e-08	-0.225721479003861	0.382	0.549	0.000264261996542939
SMG9	1.40268696399957e-08	-0.158112779684065	0.116	0.233	0.000264827298803118
CNP	1.4191693117945e-08	-0.165335572036484	0.173	0.313	0.000267939166066802
RABEP2	1.43081400628848e-08	-0.181134701123439	0.135	0.258	0.000270137684387265
