p_val	avg_log2FC	pct.1	pct.2	p_val_adj
MRPS16	2.42765798796898e-23	0.4385505773483	0.532	0.287	4.58341828128543e-19
NEDD8	2.45055054110653e-23	0.358870469430761	0.9	0.839	4.62663942160913e-19
ARPP19	2.57951793089542e-23	-0.448087047785594	0.315	0.529	4.87012985353054e-19
ACKR4	2.62542206201473e-23	0.289230615318295	0.209	0.015	4.95679685308381e-19
JPT1	3.00685552428094e-23	0.376352848556159	0.974	0.949	5.67694322984241e-19
ACP2	3.13937818828158e-23	0.320826622250268	0.248	0.038	5.92714601947561e-19
BTG2	3.14269765053901e-23	0.486143756150833	0.495	0.238	5.93341316421765e-19
CASP4	3.53928500757631e-23	0.473633242072977	0.631	0.433	6.68217009430406e-19
PIM1	3.80656639703631e-23	-0.395031558829324	0.164	0.365	7.18679735760454e-19
FKBP3	4.05574719102846e-23	0.402089695838966	0.37	0.136	7.65725069666172e-19
ENDOG	4.95331762975878e-23	0.351784730451693	0.317	0.087	9.35186368498458e-19
RPL41	5.21311023148322e-23	0.265524234736924	1	1	9.84235211704033e-19
SIX1	5.3859887826821e-23	0.297392374306052	0.183	0.002	1.01687468217038e-18
NFIL3	5.77990478579284e-23	-0.383401720922262	0.111	0.289	1.09124602355769e-18
NMI	5.98300950745985e-23	0.304559057937139	0.227	0.028	1.12959219500842e-18
TP53	6.00133395561687e-23	0.306834558867683	0.225	0.025	1.13305185082046e-18
MPC1	7.13948626180427e-23	0.411846906835934	0.39	0.151	1.34793500622865e-18
SMIM6	7.15206095044949e-23	0.423816872759064	0.395	0.155	1.35030910744486e-18
STAP2	7.16347610051205e-23	0.382991431876724	0.449	0.195	1.35246428777668e-18
CD9	7.19843223760684e-23	-0.53297481275129	0.864	0.962	1.35906400646017e-18
ATXN2L	7.26033924125075e-23	-0.406708825573831	0.158	0.35	1.37075204874814e-18
RNF19A	7.44608080278487e-23	-0.792533770800345	0.427	0.616	1.40582005556578e-18
C1QBP	7.9429693738335e-23	0.493043868455312	0.745	0.648	1.49963261777976e-18
SMIM15	8.6934319538564e-23	0.435947481658215	0.52	0.28	1.64131995288809e-18
EAF2	8.70369248494748e-23	0.299359438305537	0.222	0.023	1.64325714115808e-18
LINC00342	9.10924464950494e-23	0.386193345322654	0.286	0.066	1.71982538982653e-18
SMARCB1	9.28543778742715e-23	0.361534584352524	0.352	0.119	1.75309065426625e-18
PHYKPL	1.06961155433695e-22	0.355964477762088	0.358	0.123	2.01942661458816e-18
CHCHD5	1.19441447621933e-22	0.432812411760389	0.627	0.412	2.25505453110209e-18
EXT1	1.29663098394216e-22	-0.400493134278609	0.115	0.293	2.4480392976828e-18
ZNF428	1.57599213024488e-22	0.363614442878001	0.371	0.132	2.97547314190234e-18
SMDT1	1.77547837261197e-22	0.390406376240126	0.896	0.826	3.35210316749139e-18
ALDOA	2.09510702738619e-22	-0.441591604386212	0.176	0.369	3.95556206770513e-18
JMJD6	2.15100783767054e-22	-0.33738223586951	0.103	0.276	4.06110279752199e-18
PRRG4	2.22165110289908e-22	0.406560613343852	0.413	0.168	4.19447728227346e-18
PDIA3	2.2854847007276e-22	-0.425373950374246	0.853	0.97	4.31499511497372e-18
TMCO1	2.33579325128801e-22	0.423341302477289	0.734	0.605	4.40997765843176e-18
STEAP2	2.3605176837268e-22	0.399130418056667	0.435	0.183	4.4566573868762e-18
PKP3	2.37137765279702e-22	0.391850192140509	0.443	0.195	4.47716100848078e-18
RBX1	2.43624450939529e-22	0.372909990797758	0.911	0.86	4.59962963373831e-18
PSMC1	2.4376409244704e-22	0.404338080572022	0.47	0.223	4.60226606540011e-18
MRPS18A	2.55378844480292e-22	0.35784191689866	0.346	0.113	4.82155258378791e-18
TXNL1	2.69572653562596e-22	-0.419047099488926	0.542	0.754	5.08953169926181e-18
C6orf62	2.96032938221235e-22	0.397524034096828	0.418	0.168	5.58910187361691e-18
ANXA11	3.16378500870572e-22	0.35165567052061	0.933	0.807	5.9732260964364e-18
BCL10	3.17546726881072e-22	0.415985788092426	0.481	0.227	5.99528220351464e-18
RAN	3.23070657270829e-22	0.402760248344167	0.922	0.881	6.09957400927325e-18
EIF3J	3.28478920328609e-22	0.405946367453971	0.565	0.314	6.20168201580414e-18
C1GALT1	3.48190622420719e-22	0.440498980898713	0.715	0.529	6.57383895130317e-18
CERS4	3.62882817703143e-22	0.308170295603045	0.177	0.002	6.85122759823534e-18
MICA	3.74655817887426e-22	-0.41919385218212	0.177	0.367	7.07350184171461e-18
GBP2	3.79239193676922e-22	-0.486289414316735	0.53	0.709	7.16003597662029e-18
KMT2A	3.97658023848852e-22	-0.567084541870279	0.354	0.552	7.50778349026633e-18
UBE2E1	4.01440486906286e-22	0.379089430084816	0.412	0.17	7.57919639279068e-18
THAP7	4.26453025284912e-22	0.352324461612407	0.338	0.108	8.05143311737914e-18
CSDE1	4.44217818349219e-22	-0.394053393901852	0.811	0.932	8.38683241043325e-18
TRIAP1	4.63127342854101e-22	0.363271388490328	0.4	0.161	8.74384423308543e-18
H2AFJ	5.6887270577785e-22	0.356761834045605	0.983	0.962	1.07403166850858e-17
LPCAT1	5.82919606404554e-22	-0.336886350768081	0.127	0.31	1.1005522168918e-17
CDKN2D	6.24505638184344e-22	-0.343445539843528	0.152	0.344	1.17906664489204e-17
STS	6.29389912907886e-22	0.356663413648618	0.223	0.03	1.18828815557009e-17
ACOT8	6.34121853577629e-22	0.360273591476976	0.355	0.123	1.19722205955456e-17
SEPHS2	6.39916915423711e-22	0.368885436424057	0.427	0.18	1.20816313631997e-17
MIR4435-2HG	6.49515029660812e-22	-0.580046380714191	0.509	0.718	1.22628437599961e-17
PRR26	7.23727188745898e-22	0.305240003237111	0.205	0.019	1.36639693235225e-17
SQSTM1	7.42179357060075e-22	0.323888292420426	0.947	0.813	1.40123462612942e-17
VPS51	7.65959066914772e-22	0.365617722590146	0.414	0.17	1.44613071833509e-17
NIT2	7.95935144006369e-22	0.356097285048811	0.376	0.138	1.50272555188402e-17
MINOS1	8.06933286320212e-22	0.397251037339195	0.865	0.805	1.52349004457256e-17
NDUFS7	8.48782485717508e-22	0.381721574184643	0.833	0.732	1.60250133303466e-17
PLRG1	8.52229155105647e-22	0.346363925026422	0.352	0.117	1.60900864483946e-17
SKA2	8.70058478106037e-22	0.353928636811554	0.341	0.11	1.6426704066642e-17
IGSF8	9.55215162308094e-22	-0.367815967998281	0.147	0.331	1.80344622643768e-17
TNFRSF12A	9.71699988887652e-22	0.518518328926044	0.734	0.561	1.83456957901989e-17
STX1A	9.9888969170989e-22	-0.336913937077961	0.098	0.265	1.88590373794827e-17
TAF1D	1.01995644987858e-21	-0.536253625232863	0.939	0.981	1.92567777737076e-17
PSMA5	1.07856753748211e-21	0.377013614200566	0.861	0.756	2.03633551076622e-17
ABRACL	1.11182491218244e-21	0.450595488623379	0.641	0.459	2.09912543420045e-17
ORMDL2	1.17442025952771e-21	0.370540973361705	0.429	0.187	2.21730544998831e-17
NDUFA4	1.18480297271388e-21	0.375843385877389	0.983	0.964	2.2369080124838e-17
EDF1	1.19939079190585e-21	0.299536428452724	0.998	0.992	2.26444981511825e-17
BRI3	1.23204392370475e-21	0.349945121763723	0.985	0.96	2.32609892795456e-17
HIST3H2A	1.25291837899696e-21	0.298453890979593	0.201	0.017	2.36550989954626e-17
PXMP2	1.26132706832193e-21	0.386370018327186	0.394	0.161	2.38138550499181e-17
MRPL46	1.30373663804119e-21	0.313529211441692	0.3	0.081	2.46145477262178e-17
SIVA1	1.30860917272323e-21	0.403524399447947	0.794	0.69	2.47065411810145e-17
ABCC3	1.54566818324291e-21	-0.541115438170784	0.528	0.711	2.91822152996261e-17
MEA1	1.63285302298893e-21	0.37108023400385	0.392	0.159	3.08282650740309e-17
WDR45B	1.66913169411806e-21	-0.63346786699109	0.578	0.711	3.15132063849489e-17
HMGCL	1.70232129970484e-21	0.374022392992559	0.474	0.227	3.21398261384274e-17
ARF4	1.74460368340479e-21	0.391954607856174	0.938	0.898	3.29381175426824e-17
MMEL1	1.81336813333688e-21	0.291045197290313	0.217	0.028	3.42363903574002e-17
IFT43	1.86285060095927e-21	0.378529058245326	0.476	0.231	3.5170619346111e-17
CDCA7	1.86530646576372e-21	0.469180081901886	0.348	0.121	3.52169860736191e-17
EIF3F	1.89363871675123e-21	0.341338035049382	0.982	0.975	3.57518989722632e-17
VPS25	1.95304179050086e-21	0.410420163737042	0.508	0.27	3.68734290046563e-17
TMEM125	1.95515443753435e-21	0.399616568691866	0.559	0.31	3.69133157806485e-17
PSMC4	2.06853772178081e-21	0.406711096681282	0.495	0.261	3.90539921872217e-17
TCAIM	2.12632382804027e-21	0.32765954027658	0.287	0.076	4.01449938734003e-17
HADH	2.14399679797496e-21	0.381910448314562	0.418	0.178	4.04786595457673e-17
CAMK2D	2.26313666537154e-21	0.411059749102229	0.526	0.285	4.27280202422146e-17
PPARG	2.29251981499125e-21	0.407593473926729	0.437	0.202	4.32827741070349e-17
IKZF2	2.41826093722752e-21	0.309060353844043	0.216	0.028	4.56567664948557e-17
ADRM1	2.53187069425075e-21	0.412428261444338	0.554	0.308	4.78017187074542e-17
ALDH6A1	2.63908767522115e-21	0.319722521867796	0.307	0.087	4.98259753081753e-17
RPLP1	2.81172155201506e-21	-0.30695265454302	1	1	5.30853029020444e-17
BCAS4	3.06994362530982e-21	0.330017334230261	0.311	0.091	5.79605356458493e-17
MID1IP1	3.30862654576222e-21	-0.440259747703745	0.224	0.427	6.24668691839908e-17
AC244090.1	3.4252562128544e-21	0.277233082218702	0.211	0.025	6.4668837298691e-17
NHLRC3	3.57481123322836e-21	0.314205739023087	0.319	0.093	6.74924360833515e-17
HNRNPA3	3.63759980928669e-21	-0.603962379987903	0.71	0.839	6.86778843993327e-17
TMEM80	3.82226901915846e-21	0.346126509625529	0.356	0.125	7.21644390817117e-17
SHARPIN	3.96124542250289e-21	0.37924321789587	0.417	0.185	7.47883135768547e-17
MTG2	4.01632832050279e-21	0.312830061904922	0.294	0.079	7.58282786910927e-17
CIART	4.10106137485804e-21	-0.231904925092827	0.024	0.132	7.74280387573199e-17
KPNB1	5.52344590892582e-21	-0.457224696180798	0.443	0.635	1.0428265876052e-16
VIL1	5.71581988482421e-21	0.292641844967868	0.212	0.025	1.07914679425481e-16
IFRD1	6.77769189680382e-21	-0.486101311139732	0.311	0.507	1.27962823011656e-16
LDHB	6.90495504618298e-21	0.364098719326752	0.968	0.941	1.30365551271935e-16
TIMM13	6.98753918785837e-21	0.407740147446446	0.776	0.641	1.31924739866766e-16
PRSS23	7.01405042906113e-21	0.433089255635951	0.392	0.166	1.32425272100674e-16
APIP	7.10049626607215e-21	0.349738379811888	0.351	0.127	1.34057369503442e-16
SELENOF	7.39554730759917e-21	0.397329458592649	0.774	0.616	1.39627933167472e-16
PTRHD1	7.78267273593405e-21	0.445695889232573	0.603	0.406	1.46936861254435e-16
COMMD8	8.2423120155947e-21	0.323225710052056	0.303	0.089	1.55614850854428e-16
GOLT1B	8.35895030809243e-21	-0.399213362305796	0.258	0.461	1.57816981816785e-16
AKAP9	8.36281248368529e-21	-0.579363770056151	0.526	0.694	1.57889899691978e-16
THEM6	8.46811482354724e-21	0.344408524325663	0.307	0.093	1.59878007868572e-16
LYPLA1	8.74755360905395e-21	0.400156296034717	0.599	0.376	1.65153812138939e-16
SMCHD1	9.014399046373e-21	-0.493462174002955	0.358	0.548	1.70191853995522e-16
ZFYVE21	9.26554752233969e-21	0.348037587342358	0.402	0.168	1.74933537221773e-16
HNRNPDL	9.76610202616253e-21	-0.438703679718005	0.906	0.955	1.84384006253948e-16
DPY30	1.02443865015481e-20	0.409975300350366	0.727	0.561	1.93414017149228e-16
COMMD4	1.0285430940037e-20	0.371427595149893	0.416	0.18	1.94188936147898e-16
ZBTB8OS	1.0307504734374e-20	0.389804978723497	0.451	0.221	1.94605689384982e-16
RPS15	1.07039029311639e-20	0.236811060139316	1	1	2.02089687340375e-16
SMNDC1	1.10774672722911e-20	-0.377273539684588	0.228	0.427	2.09142582100857e-16
RHOA	1.1144032848955e-20	-0.475362602459245	0.905	0.953	2.1039934018827e-16
DDX21	1.19265263722633e-20	-0.538757066206155	0.526	0.679	2.25172817908332e-16
PACSIN3	1.34748547270892e-20	0.335813266158364	0.325	0.108	2.54405257247444e-16
TAX1BP3	1.37086231382526e-20	0.387736383356762	0.456	0.221	2.58818804850209e-16
C4orf19	1.41311006344447e-20	0.326353251799275	0.263	0.062	2.66795179978316e-16
KLK11	1.42797518601057e-20	-0.357999847804174	0.132	0.31	2.69601715118795e-16
CDKN2A	1.49883500601787e-20	0.380245433437428	0.798	0.601	2.82980049136174e-16
VEGFB	1.53375628439481e-20	0.41499233356372	0.616	0.376	2.89573186493741e-16
LSM5	1.5962835100385e-20	0.429863136155739	0.657	0.478	3.01378326695269e-16
ATP2B4	1.61093003369332e-20	-0.342644975517056	0.122	0.295	3.04143590361299e-16
NT5C	1.64078504793936e-20	0.396355642571312	0.703	0.533	3.09780217050951e-16
RAE1	1.65612536323767e-20	0.324860207870469	0.34	0.117	3.12676468579273e-16
TTC32	1.69625787454491e-20	0.312828704003365	0.29	0.081	3.20253486714079e-16
SNX14	1.82157583675412e-20	0.344614241571255	0.316	0.102	3.43913517979178e-16
ERO1A	1.82916279354479e-20	-0.651497403311096	0.604	0.756	3.45345935421256e-16
ZFAND5	1.90875315714932e-20	-0.507417632296048	0.679	0.843	3.60372596069791e-16
ICK	2.03283449088327e-20	0.338332602442264	0.3	0.091	3.83799151878761e-16
RHOBTB1	2.07372916218162e-20	-0.28260108013477	0.069	0.214	3.9152006581989e-16
ASNS	2.15814350171731e-20	-0.554775060580244	0.269	0.461	4.07457493124228e-16
RAB37	2.1675126020448e-20	0.265460771273701	0.168	0.004	4.09226379266058e-16
TUBB2A	2.18697545962741e-20	0.429006428861627	0.406	0.178	4.12900966777655e-16
CDK5RAP1	2.39424359207058e-20	0.304324254800223	0.287	0.081	4.52033190182926e-16
SF3B6	2.40832776956818e-20	0.349613017587174	0.943	0.936	4.54692282894472e-16
RFC1	2.44701116147698e-20	-0.391928581466025	0.259	0.454	4.61995707286855e-16
ORMDL3	2.46355885481977e-20	-0.319116440020814	0.125	0.297	4.65119911789973e-16
ST3GAL4	2.63971147985929e-20	-0.202511606520628	0.034	0.151	4.98377527397433e-16
MRPL13	2.73166880916031e-20	0.406483144628659	0.602	0.386	5.15739071169467e-16
AMN	2.84113309068132e-20	0.442517770779576	0.818	0.705	5.36405927520634e-16
GON7	2.85753376864264e-20	0.324712949934367	0.292	0.085	5.39502375519731e-16
PUS7L	2.86946231855591e-20	0.324800323776712	0.276	0.072	5.41754485743355e-16
ARL6IP1	2.87285242693329e-20	-0.403262712106844	0.712	0.86	5.42394538205006e-16
COPS9	3.03512493381824e-20	0.394839825710436	0.778	0.682	5.73031587504885e-16
TMEM220	3.07333165358156e-20	0.329455452341851	0.301	0.093	5.80245016196199e-16
EPS8L2	3.16138537278529e-20	0.379759871715999	0.609	0.374	5.96869558381862e-16
CCDC88B	3.20590866114449e-20	0.321687734828855	0.309	0.093	6.0527555522408e-16
NOXO1	3.29500647934521e-20	0.342980319636064	0.237	0.047	6.22097223300375e-16
PRAF2	3.3450208257805e-20	-0.297264820240019	0.1	0.261	6.31539931907359e-16
PANK4	3.57118941950186e-20	-0.157408832578737	0.018	0.115	6.74240562401952e-16
BCLAF1	3.67421590274813e-20	-0.55509793473626	0.482	0.652	6.93691962438848e-16
COX7A2	3.76281128080946e-20	0.314522119286037	0.997	0.994	7.10418769816825e-16
TOX4	3.78621552585347e-20	-0.433005698931646	0.383	0.577	7.14837491281135e-16
ACBD3	4.25566958567477e-20	-0.454740502642524	0.429	0.601	8.03470417775397e-16
PKIB	4.27495490257586e-20	0.480940806253716	0.622	0.442	8.07111485606322e-16
RPL7	4.27621953174084e-20	-0.299723073360483	1	1	8.0735024759267e-16
PIN4	4.65294968444013e-20	0.374430319129149	0.489	0.253	8.78476900422297e-16
PLEKHF2	4.65960065558654e-20	0.345776755196805	0.354	0.134	8.79732603774739e-16
TSG101	4.67835094115032e-20	0.413545103035115	0.662	0.465	8.83272657689181e-16
BRD2	4.90015826570778e-20	-0.508382787379176	0.418	0.588	9.25149880565629e-16
ASPH	5.00759462950208e-20	-0.481377076165934	0.894	0.958	9.45433866049992e-16
C1orf210	5.33322969342165e-20	0.382959061342191	0.401	0.176	1.00691376611801e-15
KDELR1	5.3352468710843e-20	-0.459809628184288	0.964	0.989	1.00729460926072e-15
UROS	5.5961021487253e-20	0.293233870107221	0.286	0.079	1.05654408567934e-15
CA13	5.59851508101673e-20	0.267334388563086	0.177	0.011	1.05699964729596e-15
OXLD1	5.9087220780353e-20	0.363608498436936	0.488	0.242	1.11556672833306e-15
POLR2K	5.96372136630741e-20	0.401331470418779	0.798	0.677	1.12595059395884e-15
TM2D1	6.09706199909291e-20	0.350640654856449	0.517	0.272	1.15112530542874e-15
TMEM14C	6.233294738648e-20	0.380803555498305	0.844	0.803	1.17684604665674e-15
NAXE	6.37751837925673e-20	0.339499790307951	0.311	0.104	1.20407547000367e-15
NUFIP2	6.40121790498139e-20	-0.502783885871511	0.307	0.493	1.20854994046049e-15
MMP24OS	6.40555688548776e-20	0.409088690355627	0.626	0.399	1.20936913998009e-15
TOR1AIP2	6.86445271330466e-20	-0.479839303298847	0.426	0.607	1.29600867227192e-15
IFRD2	7.07090534264378e-20	0.352930561054061	0.469	0.229	1.33498692869114e-15
HSD17B10	7.34815111017144e-20	0.338123088066014	0.34	0.125	1.38733092960037e-15
HMBOX1	7.60254513974601e-20	-0.289953377250262	0.098	0.257	1.43536052238405e-15
DUSP8	8.31324461730783e-20	-0.572259143646643	0.276	0.463	1.56954058374772e-15
GOLGA3	8.42257944215064e-20	-0.434724454474598	0.241	0.433	1.59018299867804e-15
VIM	8.42911639411573e-20	-0.238429526268477	0.016	0.108	1.59141717520905e-15
ARFGAP3	8.44461983246439e-20	-0.409654562373929	0.368	0.569	1.59434422436928e-15
CHID1	8.55510240198009e-20	0.39927907389928	0.57	0.357	1.61520333349384e-15
FRMD4B	8.5761563729883e-20	0.420624058367425	0.542	0.314	1.61917832322019e-15
PLIN2	8.83999028774389e-20	0.347912205467355	0.334	0.121	1.66899016632605e-15
SIPA1L1	9.11850110053705e-20	0.340410469324383	0.335	0.117	1.72157300778139e-15
IRAK3	1.0286646674204e-19	0.307249029641622	0.284	0.079	1.94211889208972e-15
DYRK4	1.03152487927923e-19	-0.186710610374038	0.038	0.157	1.94751897207919e-15
REEP5	1.04066305021564e-19	0.405569519995976	0.76	0.645	1.96477183880712e-15
CTNNAL1	1.04771212668333e-19	-0.434860158094874	0.204	0.393	1.97808049517813e-15
PARP14	1.05024747751926e-19	0.347057899503755	0.294	0.089	1.98286723755636e-15
GPRC5B	1.16207575818546e-19	0.350004713157162	0.316	0.104	2.19399903145415e-15
NAA38	1.28781195149012e-19	0.425828545201055	0.721	0.607	2.43138896441335e-15
PSMB7	1.31232960956045e-19	0.40819912982079	0.569	0.372	2.47767830285013e-15
MRPS12	1.44734647487759e-19	0.396711962548645	0.568	0.348	2.73259014456889e-15
SSSCA1	1.45434402198261e-19	0.400504243713287	0.562	0.338	2.74580151350316e-15
KRTCAP2	1.50314090223251e-19	0.397215361946547	0.749	0.614	2.83793002341498e-15
CXCL3	1.54265597652543e-19	0.887912782701621	0.498	0.306	2.91253448368002e-15
DERA	1.55243230192389e-19	0.301014188028243	0.299	0.093	2.9309921860323e-15
MRPL17	1.55245348446519e-19	0.409909017338366	0.654	0.484	2.93103217867028e-15
ORMDL1	1.5733645644363e-19	0.3852738189451	0.62	0.397	2.97051229765573e-15
MUC13	1.60194122535649e-19	0.279726503350953	0.17	0.008	3.02446503347305e-15
RPL27A	1.80359830997643e-19	0.543214822944595	1	0.996	3.40519360923549e-15
NUDT2	1.8275116781518e-19	-0.377273539684588	0.222	0.408	3.4503420483506e-15
MEIS2	1.87390694403119e-19	0.315573171699835	0.3	0.091	3.5379363103309e-15
FAM136A	1.89376042900584e-19	0.328425858245101	0.365	0.144	3.57541968996302e-15
OCEL1	2.09303139271683e-19	0.366665629743776	0.557	0.321	3.95164326944938e-15
TRIM22	2.19683822386891e-19	0.275571155473111	0.214	0.034	4.14763056666449e-15
COX20	2.19805209686027e-19	0.36175042109918	0.368	0.151	4.14992235887219e-15
TCIRG1	2.27868072069195e-19	0.366340358826961	0.48	0.242	4.3021492006664e-15
CPSF2	2.28109874042422e-19	0.284411562139989	0.266	0.068	4.30671442192093e-15
MAPK3	2.2844687678625e-19	-0.42408992522307	0.344	0.533	4.31307703372441e-15
ACBD5	2.32461334561515e-19	0.357844272519122	0.358	0.14	4.38886999652141e-15
SLC25A25-AS1	2.33993520973935e-19	0.270899358850452	0.221	0.038	4.4177976759879e-15
NUP37	2.38808929406669e-19	0.314208286549964	0.319	0.108	4.50871258719791e-15
ITM2B	2.46382455468901e-19	0.299825408808844	0.997	0.994	4.65170075925285e-15
RPL22	2.48238833134861e-19	-0.294182026791755	1	1	4.68674916958617e-15
FOXN3	2.55999100828623e-19	0.357375773915202	0.369	0.151	4.8332630236444e-15
NME3	2.56653137462543e-19	0.350827752864667	0.884	0.832	4.84561123529282e-15
ANKRD49	2.59469833169662e-19	0.325242632005482	0.348	0.127	4.89879045024322e-15
VAPB	2.60507237545522e-19	0.326704600189425	0.344	0.13	4.91837664485946e-15
DCLRE1C	2.61747930719441e-19	0.289682469487324	0.211	0.034	4.94180093198305e-15
TMEM41B	2.62895096441831e-19	0.37982609847696	0.464	0.231	4.96345942082177e-15
YDJC	2.72071906643572e-19	0.315524180702964	0.345	0.13	5.13671759743063e-15
MTPN	2.76658485786082e-19	-0.463448231793241	0.369	0.546	5.22331221164124e-15
RBM3	2.86958054319861e-19	0.382691235949087	0.704	0.548	5.41776806555897e-15
MAP4	3.04280614438199e-19	-0.45175566711922	0.266	0.456	5.74481800059319e-15
P4HA2	3.25785151813828e-19	-0.369678150548514	0.241	0.433	6.15082366624507e-15
MRPS6	3.48237464338391e-19	0.445299872525961	0.42	0.2	6.57472332670883e-15
SERINC3	3.55076385248925e-19	0.390872622887439	0.603	0.384	6.70384215349971e-15
MRPL28	3.56668142522005e-19	0.365029187754316	0.489	0.265	6.73389453081546e-15
GSKIP	3.68083562936904e-19	0.325523973716495	0.334	0.121	6.94941766824875e-15
YBEY	3.75371249205552e-19	0.351799228369409	0.365	0.149	7.08700918500082e-15
MRPL23	3.75914672656148e-19	0.357923330800145	0.453	0.227	7.09726901974808e-15
TESC	3.82289124427345e-19	-0.640951777278136	0.956	0.977	7.21761866918828e-15
UBE2N	3.85927474441625e-19	0.365996631335827	0.428	0.204	7.28631071745787e-15
AJM1	3.96009759673404e-19	-0.226115845063326	0.03	0.136	7.47666426263386e-15
TXN2	4.13713862040253e-19	0.387655166496852	0.727	0.577	7.81091771531998e-15
DBNL	4.14186904678014e-19	0.291834140342373	0.313	0.1	7.8198487603209e-15
ITGB1	4.31957550556125e-19	-0.407500148239562	0.689	0.858	8.15535855449963e-15
MRPL27	4.82905350466388e-19	0.381022029421459	0.617	0.41	9.11725301680541e-15
TNNT1	4.93322484800029e-19	-0.269733000289625	0.1	0.259	9.31392851302455e-15
CAPRIN2	5.11165360557202e-19	-0.250628349084724	0.078	0.225	9.65080200731996e-15
TMEM70	5.11197523678681e-19	0.291610854907163	0.274	0.076	9.65140924705349e-15
SPPL2A	5.43332637788828e-19	0.351910303169548	0.449	0.217	1.02581202014531e-14
GARS	5.45832099570326e-19	-0.48360499069319	0.328	0.516	1.03053100398878e-14
NUCB1	5.5704411309534e-19	-0.438357028793804	0.551	0.696	1.051699285524e-14
ZC3H15	5.75130739623037e-19	-0.445339842024859	0.631	0.788	1.08584683640829e-14
FBXO4	5.98154141965424e-19	0.282785688010584	0.238	0.053	1.12931502003072e-14
WDR77	6.02990044231137e-19	0.289574479289969	0.245	0.057	1.13844520350839e-14
TXNDC9	6.63735885584073e-19	0.341197341277394	0.404	0.185	1.25313335198273e-14
ARFIP2	7.1643880508165e-19	0.348443108482846	0.546	0.308	1.35263646399415e-14
JDP2	7.16747076276824e-19	0.378355230704958	0.448	0.214	1.35321848001064e-14
GUSB	7.44160219287941e-19	-0.372668584123622	0.272	0.467	1.40497449401563e-14
DDX46	7.54085735809381e-19	-0.502311687113578	0.427	0.597	1.42371386920811e-14
NAA20	7.96033186666795e-19	0.356533737946071	0.518	0.291	1.50291065642691e-14
GTPBP2	8.12745263521807e-19	-0.335538404978375	0.085	0.231	1.53446305752917e-14
WDR18	8.14888402444982e-19	0.289512330323156	0.305	0.098	1.53850930381613e-14
TSPYL1	8.14929013388157e-19	0.350878726384669	0.423	0.202	1.53858597727684e-14
TSFM	8.35230772507853e-19	0.308802380493754	0.325	0.117	1.57691569849483e-14
SFXN4	9.19941993649982e-19	0.276111682087274	0.239	0.055	1.73685048401117e-14
NDUFA8	9.2346976607355e-19	0.381514447723799	0.605	0.412	1.74351091834686e-14
FAM111A	9.34088186035552e-19	0.333167231714574	0.304	0.102	1.76355849523512e-14
TLE4	9.37594630087324e-19	0.365546169209306	0.379	0.161	1.77017866160487e-14
TFAP2A	9.74059690689376e-19	0.238241084137454	0.152	0.002	1.83902469602154e-14
OSTF1	9.79140972107325e-19	0.348294629602368	0.404	0.187	1.84861815533863e-14
PSMA3-AS1	1.04145787143437e-18	0.328267063763617	0.364	0.149	1.96627246126809e-14
TP53INP1	1.04770950810991e-18	0.333658552274147	0.268	0.074	1.97807555131152e-14
SYPL1	1.09037709714974e-18	0.436478596503355	0.717	0.622	2.05863195941871e-14
BORCS7	1.09422931282917e-18	0.346388300433667	0.403	0.18	2.06590494262148e-14
AKR1C1	1.11893194752199e-18	0.516052527042037	0.666	0.461	2.11254351692152e-14
BCKDHB	1.17110822936738e-18	0.260076007402	0.204	0.032	2.21105233704561e-14
TLCD2	1.18295540270035e-18	0.302169349277144	0.254	0.064	2.23341980029827e-14
CHD1	1.24317946982174e-18	-0.464326103985737	0.233	0.414	2.34712283902345e-14
RPLP0	1.30233876496675e-18	0.27264307956349	1	1	2.45881558825722e-14
TFF1	1.32385019275197e-18	-0.870976241399672	0.998	1	2.49942916391572e-14
KMT5B	1.34761112035971e-18	0.34939329014931	0.409	0.189	2.54428979523913e-14
TMEM45B	1.36975542377368e-18	0.393670634199299	0.514	0.287	2.5860982400847e-14
MLPH	1.43681738497166e-18	-0.583713866148488	0.704	0.815	2.71271122282649e-14
PDK1	1.47081703099144e-18	-0.311320648924418	0.068	0.202	2.77690255451183e-14
AHCY	1.5256284685222e-18	0.396023025995911	0.485	0.265	2.88038654856992e-14
RPP25	1.53742547317462e-18	0.284296436316778	0.265	0.072	2.90265929335368e-14
SNHG12	1.59088799821355e-18	-0.495665423999159	0.427	0.597	3.00359654062718e-14
LINC01597	1.70545818859692e-18	0.245406490522239	0.17	0.013	3.21990506007098e-14
RDH14	1.71953886920509e-18	0.312847247334978	0.309	0.108	3.24648938505921e-14
ALDH3B1	1.82556837150337e-18	0.338097932663417	0.291	0.093	3.44667308539836e-14
NDUFB6	1.95482525615241e-18	0.348363437821092	0.468	0.236	3.69071008361575e-14
CD59	1.98560562489272e-18	-0.464297988936532	0.797	0.921	3.74882341979745e-14
NECAB3	2.15385396897705e-18	0.312159780830194	0.309	0.108	4.06647629342866e-14
EYA2	2.2621869440915e-18	0.23696326805788	0.157	0.006	4.27100895044475e-14
PRRC2C	2.28710338821801e-18	-0.469150405471587	0.606	0.764	4.31805119695561e-14
ASAH1	2.2953336922815e-18	0.386141918761226	0.781	0.686	4.33359001102747e-14
DESI2	2.33154900269423e-18	-0.334104147524747	0.207	0.393	4.40196451708671e-14
