p_val	avg_log2FC	pct.1	pct.2	p_val_adj
SLC22A23	5.46360328439167e-17	-0.199884587289848	0.066	0.215	9.44056011510036e-13
C19orf53	5.69943206418561e-17	-0.410660139916441	0.569	0.749	9.84804866370632e-13
OSGEP	5.97588571869867e-17	-0.212563806306554	0.092	0.259	1.03257329333394e-12
XPO1	6.23390974026532e-17	-0.299554441922214	0.22	0.443	1.07715726402044e-12
RBM23	6.28159387920147e-17	-0.239179509782321	0.11	0.285	1.08539660638722e-12
ACSS1	6.34174605907453e-17	-0.194156117374116	0.054	0.192	1.09579030154749e-12
MAML3	6.44453809054041e-17	-0.131733667672472	0.018	0.117	1.11355173666448e-12
NEFL	6.48178401658919e-17	-0.1640586052791	0.017	0.111	1.11998746022645e-12
ECPAS	6.65524009698497e-17	-0.204706757657102	0.085	0.249	1.14995893635803e-12
ZDHHC5	7.32723123849891e-17	-0.234178320940058	0.132	0.319	1.26607228570023e-12
CPNE1	7.60070654819728e-17	-0.29781963026143	0.252	0.477	1.31332608446301e-12
UBE2L6	7.6233445875548e-17	-0.204197996132315	0.069	0.22	1.31723771128359e-12
MFSD10	7.84078072178607e-17	-0.304593716028149	0.275	0.505	1.35480850091742e-12
HIP1R	7.89133044005186e-17	-0.213226341019179	0.097	0.267	1.36354298673656e-12
PTPA	8.3575439067857e-17	-0.243785797749835	0.134	0.321	1.4441000116535e-12
RPLP2	8.40690708959911e-17	0.228322724031761	1	1	1.45262947601183e-12
RPL8	8.45281431319358e-17	0.259737996104708	1	1	1.46056178517672e-12
HIST1H1E	8.62566902024587e-17	-0.204415253122544	0.029	0.14	1.49042935000828e-12
PRDX2	8.65557312533079e-17	-0.33591139662894	0.854	0.935	1.49559648032591e-12
RHPN1	8.67199163464376e-17	-0.161024765200513	0.033	0.15	1.4984334345501e-12
PPP5C	8.87903139721768e-17	-0.19618749157142	0.079	0.236	1.53420783512524e-12
COPS4	8.91637244980806e-17	-0.206095394204654	0.078	0.233	1.54065999560234e-12
COMMD9	8.91871584492384e-17	-0.20626398776694	0.108	0.285	1.54106491084439e-12
SPTAN1	9.08123987822864e-17	-0.337632656347749	0.311	0.539	1.56914743855913e-12
DNAJC15	9.08569533090581e-17	-0.357367238194828	0.565	0.782	1.56991729622722e-12
MRPL34	9.11803032799437e-17	-0.354798064156627	0.347	0.567	1.57550446037415e-12
DNTTIP2	9.25834497753444e-17	-0.281455585671283	0.216	0.433	1.59974942866818e-12
CCDC82	9.36810668450734e-17	-0.214616565973358	0.085	0.246	1.61871515401602e-12
OTUB1	1.04045722674069e-16	-0.287150441911542	0.202	0.415	1.79780604208523e-12
NFKB1	1.06802890556573e-16	-0.199988203122183	0.057	0.197	1.84544714592702e-12
RBM17	1.10177668707314e-16	-0.341052489559894	0.377	0.611	1.90375993759367e-12
KIAA0232	1.18890532287907e-16	-0.25056089740976	0.12	0.303	2.05430950740275e-12
LUC7L	1.22366604858551e-16	-0.235569512122338	0.121	0.303	2.1143725653509e-12
ARL2	1.24697575244716e-16	-0.293927708166734	0.198	0.407	2.15464940265345e-12
MYO1D	1.26478089463992e-16	-0.288638782194527	0.201	0.412	2.18541490784831e-12
CD320	1.27391698712749e-16	-0.265843205254331	0.162	0.36	2.20120116205759e-12
SCAF1	1.28104674036337e-16	-0.167628289843617	0.042	0.168	2.21352066267387e-12
LAMTOR4	1.30407729904126e-16	-0.34999775211624	0.673	0.873	2.2533151650134e-12
VPS39	1.33954031340921e-16	-0.174106268303806	0.034	0.15	2.31459170753977e-12
SMG9	1.36667448681627e-16	-0.205618090999428	0.068	0.215	2.36147684576983e-12
VPS13D	1.39940429477757e-16	-0.228943651808871	0.116	0.293	2.41803068094616e-12
RBM6	1.41474647244667e-16	-0.232103992702199	0.108	0.28	2.4445404297406e-12
LRG1	1.54496981779998e-16	-0.145025204439856	0.03	0.142	2.66955334817659e-12
PABPC1	1.55168211900771e-16	-0.338804661499406	0.943	0.982	2.68115153343343e-12
GCN1	1.57356123207856e-16	-0.222417827732265	0.099	0.267	2.71895645290854e-12
COX5A	1.61882179779032e-16	-0.329124201984784	0.921	0.966	2.7971621844019e-12
SVIP	1.73882963849522e-16	-0.272714415631832	0.285	0.531	3.00452373235589e-12
TMEM220	1.80410415377534e-16	-0.126667717711601	0.013	0.101	3.11731156730841e-12
ITFG2	1.8615472301152e-16	-0.213631332630721	0.078	0.231	3.21656745891605e-12
MT1E	1.86911744250961e-16	-0.553758045411724	0.57	0.759	3.22964802891236e-12
PHC2	1.88584782296655e-16	-0.292582392853714	0.227	0.446	3.2585564533039e-12
TFF2	1.89413658361745e-16	-2.06159932405559	0.658	0.731	3.2728786028326e-12
LETM1	1.92075514871372e-16	-0.245879371346863	0.111	0.282	3.31887282146243e-12
TBC1D1	2.03010919697803e-16	-0.203016413821684	0.092	0.256	3.50782568145834e-12
RPN2	2.04755514684492e-16	-0.37099820709415	0.54	0.759	3.53797053823334e-12
CHD2	2.20554469690676e-16	-0.282708668579145	0.218	0.435	3.8109606817852e-12
PTGES3	2.29434218161955e-16	0.371549555408537	0.921	0.865	3.96439385562042e-12
PBLD	2.33767395707172e-16	-0.135069380235728	0.018	0.114	4.03926683042422e-12
CPT1A	2.38905329213792e-16	-0.207518354423926	0.07	0.218	4.12804518348512e-12
STXBP1	2.40802740614489e-16	-0.152902161673813	0.031	0.142	4.16083055507776e-12
ENTPD6	2.73275478714085e-16	-0.221865810450678	0.111	0.285	4.72192699670067e-12
TNRC18	2.97988978405549e-16	-0.202173786637152	0.076	0.228	5.14895155786948e-12
ECHS1	3.06307345357261e-16	-0.347581210122135	0.686	0.865	5.29268462042811e-12
PNRC2	3.07803024772407e-16	-0.281643453503514	0.342	0.598	5.31852846504241e-12
QSOX1	3.08022827213137e-16	-0.441829035103836	0.574	0.785	5.3223264314158e-12
CREB3	3.15191284518953e-16	-0.180735601611795	0.064	0.207	5.446190205203e-12
EFNA4	3.227912484739e-16	-0.191365471349059	0.055	0.189	5.57750998238053e-12
TRAF3IP1	3.2914025948257e-16	-0.207200484293838	0.074	0.223	5.68721454359932e-12
LRCH4	3.31391895754155e-16	-0.218214244788045	0.083	0.238	5.72612056673605e-12
FUT3	3.54095021145914e-16	-0.313968639926058	0.25	0.469	6.11840787038024e-12
SURF2	3.69276175940555e-16	-0.247931476007388	0.132	0.313	6.38072304407685e-12
TBC1D9B	3.70312600845998e-16	-0.221959435296656	0.089	0.249	6.39863143001799e-12
NFKB2	3.89503814001403e-16	-0.161253666231743	0.03	0.14	6.73023640213024e-12
ASNSD1	4.01270089448432e-16	-0.243064355739809	0.109	0.277	6.93354587557946e-12
CTBP1	4.02845408472322e-16	-0.254954931830237	0.121	0.295	6.96076581299325e-12
KIF3B	4.09670157008765e-16	-0.223642413954003	0.116	0.29	7.07869064295445e-12
CNOT6L	4.12348044456625e-16	-0.163092377830563	0.035	0.15	7.12496186016603e-12
WWP1	4.13768992692811e-16	-0.2170081287837	0.114	0.29	7.14951442473908e-12
HERC2	4.20291233051455e-16	-0.266319708040112	0.126	0.301	7.26221221589609e-12
LLGL2	4.2994138116502e-16	-0.353992813553814	0.589	0.811	7.42895712515039e-12
ZNRF3	4.44027695773776e-16	-0.152376800231465	0.023	0.124	7.67235455527507e-12
SRSF1	4.48399306995981e-16	-0.260697764478334	0.21	0.425	7.74789162558356e-12
SPTLC1	4.69720119617545e-16	0.408536473348776	0.506	0.301	8.11629394687157e-12
SLC2A4RG	4.76747019296512e-16	-0.240149106516752	0.112	0.282	8.23771174642443e-12
SPG7	4.79343532171677e-16	-0.25719497366503	0.201	0.412	8.2825768923944e-12
HSPA4	4.92587083644796e-16	-0.272955230233619	0.217	0.427	8.51141221829842e-12
SLC5A1	5.10624738739208e-16	-0.243194821351043	0.09	0.249	8.82308486067477e-12
EGFL7	5.21807128907399e-16	-0.252832221528586	0.098	0.259	9.01630538039095e-12
LINC01184	5.28610116915812e-16	-0.248592115490768	0.127	0.306	9.13385421018832e-12
NECTIN2	5.4001560022512e-16	-0.313391688632836	0.249	0.461	9.33092955628986e-12
PHACTR2	5.45286648559205e-16	-0.26844583976592	0.217	0.433	9.42200800045451e-12
PCDH7	5.68101784915941e-16	-0.22622742636553	0.072	0.218	9.81623074156254e-12
NUDT16L1	6.10210467976529e-16	-0.241297346784821	0.169	0.368	1.05438266761664e-11
SCAMP4	6.34606331755785e-16	-0.216091674713568	0.108	0.277	1.09653628064082e-11
RBPJ	6.42388289963371e-16	-0.234803142303155	0.142	0.332	1.10998272622771e-11
SNX6	6.61191829986813e-16	-0.298810397996692	0.39	0.637	1.14247336303421e-11
BRD8	6.63739431963637e-16	-0.211168846167735	0.093	0.254	1.14687536448997e-11
ZNF326	7.11701327044829e-16	-0.262161226558379	0.199	0.407	1.22974872300076e-11
PDCL3	7.14269931970963e-16	-0.227550137875537	0.122	0.298	1.23418701545263e-11
RELL1	7.35273871594336e-16	-0.129719295086046	0.018	0.111	1.27047972272785e-11
UBE2G2	7.50208203409461e-16	-0.283861040313092	0.171	0.365	1.29628475467121e-11
NOC4L	7.69437323342405e-16	-0.202295183486146	0.072	0.218	1.32951075100334e-11
NOC2L	7.70504881057566e-16	-0.277102741692485	0.198	0.399	1.33135538397937e-11
ERO1A	7.76832072155901e-16	0.633717244319915	0.677	0.484	1.34228813747818e-11
GADD45A	7.86783380651374e-16	0.481814864701939	0.6	0.425	1.35948300342751e-11
IDH2	8.10379697447628e-16	-0.329401194057114	0.361	0.591	1.40025507921976e-11
LSM4	8.13978582549782e-16	-0.401694580234925	0.531	0.767	1.40647359278777e-11
SAMD5	8.20823668795746e-16	-0.14676916329592	0.025	0.127	1.41830121731217e-11
NEIL1	8.29105763743446e-16	-0.129240301433531	0.022	0.122	1.4326118491723e-11
EEF2	8.48846220997478e-16	-0.326356784555797	0.976	0.992	1.46672138526154e-11
GOLGA5	8.60078177742993e-16	-0.213417395686449	0.083	0.236	1.48612908332212e-11
MPHOSPH8	8.74159527792306e-16	-0.346139235948229	0.366	0.596	1.51046024807233e-11
NASP	8.88590268597542e-16	-0.370419028811209	0.371	0.596	1.53539512510969e-11
DMAP1	9.05872027162806e-16	-0.182209694966657	0.077	0.228	1.56525627573461e-11
LSM14B	9.2470953763558e-16	-0.165350949132551	0.045	0.168	1.59780561008052e-11
EMP2	9.2952595822988e-16	-0.359173118567756	0.622	0.829	1.60612790322541e-11
ASCL2	9.36770687825264e-16	-0.148539276063068	0.017	0.109	1.61864607149327e-11
TPPP3	9.42846216523818e-16	-0.193619682809068	0.05	0.179	1.6291439775315e-11
SLC40A1	9.50820824333417e-16	-0.353817953284144	0.213	0.422	1.64292330236571e-11
SPCS3	9.5881711866034e-16	-0.289956618703166	0.298	0.534	1.6567400993332e-11
GRAMD1B	9.63588469584477e-16	-0.17941109886201	0.04	0.158	1.66498451659502e-11
RPL32	9.9493573659954e-16	0.202751589978226	1	1	1.71914945927035e-11
EVPL	1.02355901254481e-15	-0.17955347064849	0.057	0.192	1.76860761777618e-11
BCL7C	1.0443260441625e-15	-0.257910841403184	0.17	0.363	1.80449097170838e-11
MRPS7	1.05938406884696e-15	-0.299808851840589	0.347	0.578	1.83050973256066e-11
DKC1	1.09311062137048e-15	-0.263854309779241	0.188	0.391	1.88878584266606e-11
AC027644.3	1.11366396164022e-15	-0.164006476318791	0.037	0.153	1.92429995931813e-11
NBDY	1.11523868728272e-15	-0.294413894497546	0.244	0.459	1.92702092775581e-11
LAMP2	1.15334808745348e-15	-0.252577463441947	0.154	0.345	1.99287016031088e-11
ANKS6	1.17123863040254e-15	-0.210196736753758	0.074	0.22	2.02378322947255e-11
UBFD1	1.17242380967406e-15	-0.201379627318118	0.079	0.228	2.02583110073581e-11
STK11	1.18106056618056e-15	-0.228279518731046	0.119	0.293	2.04075455230339e-11
EHMT1	1.18527087124199e-15	-0.232450170278159	0.132	0.311	2.04802953841903e-11
SIVA1	1.2095435615406e-15	-0.357473760816279	0.405	0.632	2.089970319986e-11
GIGYF1	1.2872328298415e-15	-0.165350949132551	0.042	0.163	2.22420960668313e-11
YWHAZ	1.2874872412908e-15	0.37198880459586	0.889	0.829	2.22464920422637e-11
TMBIM4	1.3117064814948e-15	-0.298216664715664	0.347	0.588	2.26649762937486e-11
RAB25	1.36150419469563e-15	0.385527292496467	0.888	0.813	2.35254309801457e-11
TMX4	1.45373262901349e-15	-0.198383374858198	0.074	0.22	2.51190460967241e-11
DCTPP1	1.45399383361089e-15	-0.309320634946786	0.272	0.482	2.51235594509626e-11
AL441992.1	1.46464909224562e-15	-0.190737566041314	0.07	0.215	2.53076716649121e-11
CEP295	1.48140617399824e-15	-0.180675753895197	0.058	0.192	2.55972172805155e-11
CEP290	1.48647762919363e-15	-0.221331078314585	0.122	0.298	2.56848469548367e-11
TGOLN2	1.4988135412025e-15	-0.311792881331359	0.39	0.624	2.5897999178438e-11
EME2	1.56163881527244e-15	-0.130728466667302	0.02	0.114	2.69835570890924e-11
CCNL2	1.59261516094827e-15	-0.256416921335006	0.174	0.37	2.75187973660252e-11
MKNK2	1.60704081435137e-15	-0.245327687858365	0.152	0.345	2.77680582311773e-11
SAFB	1.65552407637565e-15	-0.248314219883458	0.148	0.332	2.86058005156948e-11
MPZL1	1.66707990419546e-15	-0.265663648117479	0.218	0.43	2.88054736645933e-11
STX3	1.69802823907539e-15	-0.264165201934498	0.147	0.329	2.93402299429837e-11
TOLLIP	1.7319839965693e-15	-0.238127780329969	0.159	0.347	2.99269514767209e-11
TCN1	1.73766429548216e-15	-0.398228194391902	0.121	0.29	3.00251013616363e-11
RBCK1	1.78325458771139e-15	0.509098594350478	0.721	0.596	3.08128560210650e-11
ASPH	1.78781023987899e-15	0.401706768121022	0.943	0.899	3.08915731348691e-11
SSBP3	1.7898568494286e-15	-0.247871308560516	0.167	0.36	3.09269365012768e-11
PLRG1	1.79613059355912e-15	-0.23139137473716	0.108	0.272	3.10353405261081e-11
CCNQ	1.80301215260462e-15	-0.190992457333047	0.079	0.228	3.11542469848552e-11
PEG10	1.80832641505977e-15	-0.180675753895197	0.052	0.181	3.12460721258178e-11
MIA3	1.8545963946317e-15	-0.262034451498507	0.169	0.358	3.20455711028411e-11
INO80	1.8773038561069e-15	-0.207654041707439	0.09	0.246	3.24379333296711e-11
TM4SF4	1.91683651416505e-15	-0.350285419050513	0.049	0.174	3.3121018128258e-11
GATA4	1.92762073086758e-15	-0.153632318512943	0.034	0.145	3.3307358608661e-11
PTBP3	1.93524783232189e-15	0.473240842560542	0.639	0.5	3.34391472946899e-11
TSEN15	1.96570740014417e-15	-0.252804901565631	0.152	0.337	3.39654581670912e-11
TMEM259	1.97448800361718e-15	-0.276333390660693	0.292	0.518	3.41171782145012e-11
MOCS2	1.99520079789527e-15	-0.229101504540676	0.16	0.352	3.44750745868323e-11
BRAT1	1.9963110195269e-15	-0.176350011179198	0.051	0.179	3.44942581064053e-11
ZNF384	2.00690291322396e-15	-0.161486191448872	0.039	0.155	3.46772754375967e-11
SLC7A5	2.01481544154393e-15	-0.311925994962453	0.137	0.311	3.48139960144375e-11
DVL1	2.01595026176186e-15	-0.249529295620444	0.134	0.311	3.48336045729832e-11
UPF3A	2.02213200242257e-15	-0.26630106266734	0.257	0.477	3.49404188698596e-11
EBNA1BP2	2.05193386259635e-15	-0.329147426305516	0.275	0.479	3.54553652118024e-11
KIFC2	2.05419774461101e-15	-0.126513633012011	0.015	0.101	3.54944828291336e-11
ZNF75A	2.11451568172791e-15	-0.180941940489874	0.055	0.187	3.65367164645766e-11
FAAP20	2.12432421152721e-15	-0.270026475845953	0.274	0.5	3.67061980509786e-11
C22orf39	2.14652615223123e-15	-0.200646561180602	0.108	0.275	3.70898253844035e-11
AKT1	2.24794531179284e-15	-0.263250760637806	0.179	0.37	3.88422470424685e-11
VAC14	2.28656037204446e-15	-0.161944192301682	0.038	0.153	3.95094766685563e-11
CEACAM5	2.30326314556284e-15	0.61492079413688	0.265	0.078	3.97980838921803e-11
H2AFZ	2.31856992158589e-15	-0.651986548726257	0.848	0.912	4.00625696750825e-11
PCNT	2.35046688724681e-15	-0.192741560431426	0.057	0.189	4.06137173447376e-11
ELMOD2	2.37124897524711e-15	-0.179748587641063	0.049	0.174	4.09728110432949e-11
CBWD2	2.49855629144343e-15	-0.153420643009721	0.038	0.153	4.3172554159851e-11
PDCD7	2.54638677486426e-15	-0.261710454787523	0.168	0.36	4.39990170828795e-11
GPR137	2.63239200363645e-15	-0.128233394930247	0.022	0.119	4.54851014308342e-11
H2AFX	2.63245176595678e-15	-0.407142623047184	0.132	0.303	4.54861340639673e-11
CLU	2.68076723109981e-15	-0.396722863335706	0.241	0.443	4.63209769861736e-11
SYTL1	2.73592705523152e-15	-0.26650100048271	0.183	0.378	4.72740835873454e-11
LMAN2	2.74844743955445e-15	-0.333153400849497	0.511	0.738	4.74904233080614e-11
SYNE2	2.82759395880013e-15	-0.397933777491772	0.39	0.606	4.88579960141074e-11
VPS36	2.89338891641461e-15	-0.241390043225176	0.199	0.402	4.9994867086728e-11
NFIX	2.94426141984622e-15	-0.205303933358484	0.073	0.215	5.08738930735228e-11
ZBED1	2.95081406733115e-15	-0.166727983850175	0.042	0.161	5.0987116269415e-11
ZC3H8	3.07170209595963e-15	-0.211731148935018	0.103	0.264	5.30759405160864e-11
AKT1S1	3.12322599884135e-15	-0.212738667835268	0.072	0.212	5.39662220339797e-11
SNHG7	3.12441589322897e-15	-0.393030460309551	0.479	0.694	5.39867822191033e-11
MANSC1	3.16748869572733e-15	-0.264568387948711	0.181	0.376	5.47310371734726e-11
P4HB	3.18365851685604e-15	-0.304427647302946	0.852	0.953	5.50104355127555e-11
PNPLA6	3.18989121042949e-15	-0.164447042598937	0.042	0.161	5.51181302250111e-11
EIF4A1	3.28003012348464e-15	-0.365996483360506	0.422	0.648	5.6675640503691e-11
ATP2B1	3.33241660478485e-15	-0.263110680387244	0.194	0.394	5.75808265140774e-11
IQCE	3.48833369072771e-15	-0.191130766060404	0.105	0.272	6.02749178420842e-11
DOK7	3.61119097586624e-15	-0.127532729253986	0.017	0.106	6.23977688719928e-11
RTF1	3.6391032283488e-15	-0.311828456436861	0.38	0.619	6.28800646826389e-11
GTF2A2	3.66722743100909e-15	-0.326906701326673	0.282	0.5	6.33660227804061e-11
AHR	3.8079758437747e-15	-0.264383373845753	0.153	0.334	6.57980146045831e-11
SEC24B	3.84884830742301e-15	-0.137860191351039	0.027	0.13	6.65042499039621e-11
DAB2IP	3.86978469791954e-15	-0.211804431091669	0.088	0.241	6.68660097953517e-11
APIP	3.88023945257264e-15	-0.271181054256645	0.181	0.37	6.70466575010027e-11
PDLIM7	3.89891499881182e-15	-0.212204435264494	0.119	0.29	6.73693522644694e-11
HSD17B10	3.92181148261204e-15	-0.286334021295595	0.277	0.492	6.77649806080534e-11
FAM173A	3.99883057042781e-15	-0.287427464181439	0.238	0.446	6.90957934264222e-11
PGAM5	4.09048113665165e-15	-0.182881477126026	0.051	0.176	7.06794235602039e-11
ASMTL	4.17809535260924e-15	-0.152481385032764	0.035	0.145	7.2193309597735e-11
PRPF31	4.36931170304162e-15	-0.253856791230487	0.189	0.383	7.54973369168561e-11
PES1	4.42538003319365e-15	-0.194629287283536	0.067	0.205	7.64661415935531e-11
PRR5	4.50324165492575e-15	-0.20919493223131	0.089	0.241	7.78115125554621e-11
ELF2	4.85314144841247e-15	-0.185810340428264	0.079	0.228	8.38574310871191e-11
SCPEP1	4.86490242043466e-15	-0.244153776731106	0.126	0.295	8.40606489226905e-11
SF3B4	5.39644622688592e-15	-0.239442572895617	0.16	0.347	9.32451943543618e-11
LYPLA1	5.45094871849754e-15	0.408140943520146	0.479	0.282	9.4186942906919e-11
CLCN7	5.45248690827458e-15	-0.147530587708894	0.029	0.132	9.42135212880765e-11
LYN	5.66480370953751e-15	-0.264637956850592	0.202	0.402	9.78821432970986e-11
SMDT1	5.67131666539875e-15	-0.28408455839508	0.473	0.728	9.79946806614250e-11
PSMD6	5.83432065183626e-15	-0.300404202826257	0.159	0.339	1.00811226543079e-10
ITGA6	5.9128198497375e-15	-0.322198359338249	0.529	0.764	1.02167614183614e-10
SH2D4A	5.96720798700532e-15	-0.261948503635664	0.204	0.404	1.03107386807465e-10
MRPS17	6.38776928100984e-15	-0.194921976627603	0.066	0.202	1.10374265406569e-10
TMEM54	6.4542868562874e-15	0.444947003020942	0.72	0.552	1.1152362258979e-10
FAM92A	6.52068950445919e-15	-0.125339278009528	0.016	0.101	1.1267099394755e-10
COQ2	6.64689258147041e-15	-0.181209326359642	0.055	0.181	1.14851656915227e-10
ROCK2	6.96754909397665e-15	-0.266504089795222	0.267	0.484	1.20392280794822e-10
PHGDH	7.05657288123177e-15	-0.414797219790236	0.465	0.661	1.21930522814804e-10
BRI3BP	7.19048543686679e-15	-0.301290609753275	0.233	0.435	1.24244397863621e-10
SDF2	7.19500118433498e-15	-0.237291902194306	0.237	0.453	1.24322425464124e-10
SHMT1	7.30441606979534e-15	-0.197752487911422	0.106	0.269	1.26213005269994e-10
EIF3B	7.49729970420806e-15	-0.28323010789339	0.3	0.518	1.29545841589011e-10
SEPT2	7.61927039533956e-15	-0.314210903036209	0.454	0.694	1.31653373161072e-10
WBP4	7.68483708437305e-15	-0.250251339412459	0.195	0.394	1.32786299980882e-10
TMEM214	7.72623714507567e-15	-0.209510175907184	0.09	0.241	1.33501651629762e-10
CDC42BPB	7.81441896287555e-15	-0.242810498543602	0.151	0.332	1.35025345259527e-10
DEXI	7.94515617209461e-15	-0.225600472864539	0.094	0.246	1.37284353497623e-10
EIF4E2	8.19956431988267e-15	-0.292721899500325	0.264	0.477	1.41680271883253e-10
COMTD1	8.32810148549049e-15	-0.294658819382297	0.212	0.407	1.4390126556779e-10
SLC39A10	8.78039760830405e-15	-0.212884696990805	0.092	0.244	1.51716490273886e-10
SPPL2B	8.85825635561024e-15	-0.246846011778759	0.151	0.332	1.53061811568589e-10
SFPQ	9.19616263003392e-15	-0.364130180701758	0.55	0.749	1.58900494084356e-10
GCSH	9.44810135957218e-15	-0.307147626722727	0.228	0.43	1.63253743392048e-10
UGDH	9.49154476775539e-15	-0.245410249165298	0.135	0.308	1.64004402042045e-10
NUDT16	9.49702465006545e-15	-0.199205512181575	0.115	0.282	1.64099088928481e-10
ABR	9.88585254578278e-15	-0.204431574217645	0.099	0.256	1.70817646138581e-10
HDHD5	1.03441660578603e-14	-0.217064593238058	0.106	0.264	1.78736845313768e-10
PMM2	1.04462185287019e-14	-0.21480113429216	0.127	0.301	1.8050020995744e-10
TMEM92	1.05086073057627e-14	-0.247734644415963	0.117	0.28	1.81578225636274e-10
CHMP4A	1.05680832559966e-14	-0.233262318770758	0.269	0.497	1.82605910580366e-10
ZMYND19	1.05807637291762e-14	-0.168042284782813	0.052	0.176	1.82825016476436e-10
VDR	1.07039698147209e-14	-0.231378473430742	0.087	0.233	1.84953894428562e-10
ATRX	1.08119170971638e-14	-0.352377913780739	0.389	0.601	1.86819115521893e-10
TAP2	1.11810026025706e-14	-0.186300303089075	0.054	0.179	1.93196543969818e-10
UBA1	1.1209268158448e-14	-0.255061804234688	0.21	0.409	1.93684944509823e-10
PARP1	1.15428013761565e-14	-0.303787921635511	0.281	0.492	1.99448064978609e-10
POLDIP3	1.16422935894425e-14	-0.189915829493553	0.073	0.212	2.01167190931977e-10
NOMO1	1.20034669819927e-14	-0.126207662421085	0.018	0.106	2.07407905981853e-10
AHI1	1.22128480994838e-14	-0.244536750794082	0.144	0.321	2.1102580231098e-10
SAT1	1.24931577339562e-14	0.467420542053161	0.978	0.959	2.15869272485029e-10
CERS2	1.25293870153154e-14	-0.262633465587841	0.222	0.425	2.16495278237634e-10
PHLDB1	1.28672108508675e-14	-0.139998524626773	0.027	0.127	2.2233253629214e-10
MYRF	1.3075297120711e-14	-0.21695383395499	0.128	0.301	2.25928058948765e-10
DUSP16	1.3095049472233e-14	-0.17941109886201	0.043	0.158	2.26269359830714e-10
IFT22	1.31248270060488e-14	-0.189329969011908	0.088	0.238	2.26783885837517e-10
RPS8	1.34843331404383e-14	0.192826752570411	1	1	2.32995792333634e-10
LRP1	1.3545512698245e-14	-0.246683487886429	0.143	0.324	2.34052913912976e-10
SLC39A7	1.36451652123935e-14	-0.270374009629916	0.185	0.376	2.35774809704948e-10
TOMM40	1.36711070649822e-14	-0.275925434417833	0.241	0.443	2.36223058975827e-10
ATAD3B	1.37649332127279e-14	-0.134897125211258	0.024	0.119	2.37844280982725e-10
GNPTG	1.38461517731405e-14	-0.19347133309914	0.076	0.218	2.39247656488094e-10
USP7	1.3889247275399e-14	-0.283070239926266	0.201	0.391	2.3999230367162e-10
COIL	1.40748320949544e-14	-0.224989596258714	0.149	0.329	2.43199023768717e-10
MARCH9	1.46913420552162e-14	-0.159230957264148	0.05	0.174	2.53851699372081e-10
LMTK3	1.47476808412535e-14	-0.220326824925846	0.075	0.215	2.5482517725602e-10
SDR39U1	1.47567471403081e-14	-0.185778369701271	0.071	0.21	2.54981833837384e-10
BPIFB1	1.49161300384735e-14	-0.754710416077705	0.109	0.272	2.57735810934784e-10
RPL29	1.5364554055745e-14	0.181885937853993	1	0.997	2.65484129529219e-10
EPHB2	1.60859555604379e-14	-0.180146946383515	0.061	0.192	2.77949226128806e-10
RAD9A	1.69025394443848e-14	-0.181798910854134	0.057	0.184	2.92058979059525e-10
TCEAL8	1.73947176051914e-14	-0.254713088392128	0.262	0.479	3.00563325500101e-10
LGALS3BP	1.74307770426088e-14	-0.282765389437847	0.889	0.969	3.01186396519237e-10
RABGGTA	1.77809240210116e-14	-0.152064494777082	0.039	0.15	3.0723658615906e-10
UTP23	1.84866404347424e-14	-0.206115199126605	0.112	0.275	3.19430660071914e-10
TRUB2	1.905909155068e-14	-0.22198467290113	0.129	0.298	3.29322042904199e-10
HPF1	1.92883598594564e-14	-0.184623893470003	0.062	0.192	3.33283570011547e-10
DNAJB12	1.99080317303346e-14	-0.203534840505428	0.103	0.262	3.43990880268451e-10
HIRA	2.04605958924081e-14	-0.175475131493493	0.049	0.168	3.5353863642492e-10
ATF5	2.05841516765211e-14	-0.19502977368534	0.084	0.231	3.55673556818608e-10
DHX30	2.07604523393065e-14	-0.198087054475763	0.08	0.223	3.58719855970877e-10
GSS	2.13208069535542e-14	-0.25447655744801	0.224	0.43	3.68402223350463e-10
RPS24	2.16552846094059e-14	0.190369219405024	1	1	3.74181662765925e-10
FRMD3	2.25597236190368e-14	0.258268657072844	0.156	0.01	3.89809464413337e-10
SEMA3B	2.26207136251935e-14	-0.245400815315657	0.151	0.332	3.90863310729718e-10
B4GALT7	2.29156811868256e-14	-0.176962438509738	0.056	0.181	3.9596005522716e-10
DCTN1	2.30911864715618e-14	-0.211485961623705	0.093	0.244	3.98992611042117e-10
TCEAL4	2.37012928795628e-14	-0.313240755427605	0.23	0.422	4.09534639665966e-10
FAM234A	2.40618871353617e-14	-0.24074888399056	0.16	0.342	4.15765347811914e-10
EIF3K	2.45922854028155e-14	0.384513846385494	0.911	0.863	4.2493009947525e-10
SNHG8	2.47056127362563e-14	-0.373252284290183	0.536	0.72	4.26888282469772e-10
ADRM1	2.54294162228926e-14	-0.291352465304571	0.346	0.567	4.39394882915361e-10
COX17	2.62629485630192e-14	-0.341397645801458	0.572	0.777	4.53797488220408e-10
MRPL48	2.73105288949568e-14	-0.225296521166093	0.186	0.381	4.71898628775958e-10
PPP1R12C	2.80470322423904e-14	-0.15051231758138	0.045	0.161	4.84624670116264e-10
SPRYD3	2.84005460560848e-14	-0.1421302684924	0.028	0.127	4.90733035303088e-10
METTL7A	2.9177300857315e-14	-0.177144705380407	0.069	0.205	5.04154581513546e-10
NFE2L1	2.95632669458639e-14	-0.197955770290354	0.107	0.267	5.10823689557583e-10
